code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sh601908,2014-12-31,11.5,11.5,11.24,11.25,-0.014022999999999999,3945586.0,44595779.0,3214781640.0,9672415560.0,0.01380742068067802,23.02376360813039,2014-09-30 00:00:00,2014-10-22 00:00:00,105.48040266352196,15.24615031207539,-32.05551823338082,2.560377002258804
sh601908,2014-12-30,11.82,11.85,11.37,11.41,-0.032231,4879774.0,56292076.0,3260502980.0,9809978800.0,0.01707657428364013,23.351217734420164,2014-09-30 00:00:00,2014-10-22 00:00:00,106.98059149809983,15.462987789852493,-32.511425959612474,2.596791813864628
sh601908,2014-12-29,11.3,11.83,11.22,11.79,0.04614,8947589.0,104131608.0,3369091160.0,10136691510.0,0.03131173046383227,24.128916853526164,2014-09-30 00:00:00,2014-10-22 00:00:00,110.54351968093607,15.977973865511805,-33.59420064045498,2.6832764986940356
sh601908,2014-12-26,11.39,11.39,11.2,11.27,-0.0008869999999999999,3670938.0,41378665.0,3220496810.0,9689610970.0,0.012846300959385206,23.064711084105532,2014-09-30 00:00:00,2014-10-22 00:00:00,105.66799824204797,15.273265399957753,-32.1125285721366,2.564930600774309
sh601908,2014-12-25,11.15,11.5,11.15,11.28,0.019892,5997140.0,67652717.0,3223354390.0,9698208670.0,0.020986752002779312,23.085187645547133,2014-09-30 00:00:00,2014-10-22 00:00:00,105.76180896660136,15.286824813567389,-32.14103767255215,2.567207714016642
sh601908,2014-12-24,10.63,11.11,10.63,11.06,0.057361,6628954.0,72349242.0,3160487550.0,9509059210.0,0.023197759864613293,22.63493354742182,2014-09-30 00:00:00,2014-10-22 00:00:00,103.69902790354404,14.988670186223036,-31.514158040804464,2.5171368282295004
sh601908,2014-12-23,10.68,10.96,10.39,10.46,-0.020599,5208388.0,55759208.0,2989032530.0,8993197050.0,0.018226545858301517,21.40700626126916,2014-09-30 00:00:00,2014-10-22 00:00:00,98.07343745754197,14.175546654570233,-29.804539831528174,2.3805841413003694
sh601908,2014-12-22,11.22,11.27,10.61,10.68,-0.057370000000000004,7563051.0,82457824.0,3051899370.0,9182346500.0,0.02646659502406857,21.85724362265217,2014-09-30 00:00:00,2014-10-22 00:00:00,100.13614184337365,14.473690198979003,-30.43139616104964,2.4306531658640025
sh601908,2014-12-19,11.68,11.7,11.2,11.33,-0.024957,6740603.0,76828897.0,3237642310.0,9741197180.0,0.023588471077893716,23.187511136556413,2014-09-30 00:00:00,2014-10-22 00:00:00,106.2305908398562,15.354582602907827,-32.28350058989173,2.5785866839205234
sh601908,2014-12-18,11.56,11.81,11.43,11.62,0.0043219999999999995,5121062.0,59839564.0,3320512240.0,9990530560.0,0.0179209519914313,23.78101390047045,2014-09-30 00:00:00,2014-10-22 00:00:00,108.94964718464335,15.747595339803299,-33.109822428233144,2.6445876581038203
sh601908,2014-12-17,11.9,11.99,11.45,11.57,-0.036636,8231959.0,96218444.0,3306224320.0,9947542050.0,0.028807411842521318,23.67867466855297,2014-09-30 00:00:00,2014-10-22 00:00:00,108.4807931964483,15.679827126960575,-32.96733759514692,2.633206937718999
sh601908,2014-12-16,12.16,12.39,11.9,12.01,-0.010708,10941752.0,131830343.0,3431958000.0,10325840970.0,0.03829022427430639,24.579156651642545,2014-09-30 00:00:00,2014-10-22 00:00:00,112.60623523034731,16.276119023505732,-34.2210603625908,2.733345794236653
sh601908,2014-12-15,11.78,12.17,11.63,12.14,0.026205000000000003,9570454.0,114435072.0,3469106590.0,10437611100.0,0.03349142165159013,24.84519904299494,2014-09-30 00:00:00,2014-10-22 00:00:00,113.82507412406784,16.452290146393313,-34.59146577814317,2.7629312621922075
sh601908,2014-12-12,11.87,11.91,11.69,11.83,-0.00337,7497583.0,88308206.0,3380521490.0,10171082320.0,0.02623749239647638,24.21075617736703,2014-09-30 00:00:00,2014-10-22 00:00:00,110.9184559849814,16.032167204791747,-33.70814386808013,2.6923775095543365
sh601908,2014-12-11,11.6,11.96,11.52,11.87,0.011935,7784020.0,91435910.0,3391951830.0,10205473130.0,0.02723986720059052,24.292622314567122,2014-09-30 00:00:00,2014-10-22 00:00:00,111.29351513097279,16.086378299661607,-33.82212442740046,2.701481502216807
sh601908,2014-12-10,11.16,11.82,11.16,11.73,0.036219,7483963.0,86676548.0,3351945660.0,10085105290.0,0.026189829697298852,24.00610939889135,2014-09-30 00:00:00,2014-10-22 00:00:00,109.98089317097717,15.896651760895319,-33.42321831678958,2.6696195923817307
sh601908,2014-12-09,12.16,12.16,11.31,11.32,-0.079675,14200648.0,166852403.0,3234784730.0,9732599480.0,0.04969460065430691,23.167022993104116,2014-09-30 00:00:00,2014-10-22 00:00:00,106.13672705381504,15.341015519784253,-32.254975364078035,2.576308282690947
sh601908,2014-12-08,11.78,12.59,11.5,12.3,0.023295,16649107.0,198228261.0,3514827930.0,10575174350.0,0.058262885176288,25.172654217916623,2014-09-30 00:00:00,2014-10-22 00:00:00,115.32526776281752,16.669128318566,-35.04737496436371,2.799346190412025
