code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz002333,2014-12-31,11.34,11.44,11.1,11.3,-0.003527,2046178.0,22999551.58,2740078920.0,2839710340.0,0.0084383742494541,19.478236060458983,2014-09-30 00:00:00,2014-10-22 00:00:00,44.77068582210453,2.685232366603017,29.61057279346396,2.133084383112543
sz002333,2014-12-30,11.57,11.68,11.33,11.34,-0.018182,1135601.0,13091672.04,2749778310.0,2849762410.0,0.004683183110859581,19.547178960653206,2014-09-30 00:00:00,2014-10-22 00:00:00,44.929150937460946,2.6947367029543368,29.715378934967585,2.140634400643613
sz002333,2014-12-29,11.9,11.95,11.51,11.55,-0.029412,1522782.0,17693291.53,2800700130.0,2902535790.0,0.006279905482062444,19.90916744310372,2014-09-30 00:00:00,2014-10-22 00:00:00,45.76118072541036,2.744639742757147,30.26566933481316,2.180276182188158
sz002333,2014-12-26,11.8,11.99,11.79,11.9,-0.001678,1349727.0,16034922.98,2885569830.0,2990491420.0,0.0055662320603067856,20.512480520162747,2014-09-30 00:00:00,2014-10-22 00:00:00,47.147894601427545,2.8278113295828375,31.182818389278623,2.246345701974636
sz002333,2014-12-25,11.98,12.08,11.86,11.92,0.0016809999999999998,1290546.0,15412132.62,2890419530.0,2995517460.0,0.00532217145654285,20.546958316217356,2014-09-30 00:00:00,2014-10-22 00:00:00,47.22714174527612,2.83256437260006,31.235231107076295,2.250121405693389
sz002333,2014-12-24,11.88,12.06,11.7,11.9,0.020583,1862260.0,22242183.4,2885569830.0,2990491420.0,0.007679902170310673,20.512476842644872,2014-09-30 00:00:00,2014-10-22 00:00:00,47.14788614866022,2.8278108226072574,31.182812798761574,2.2463452992453576
sz002333,2014-12-23,11.45,11.99,11.45,11.66,0.013032,1782552.0,20879020.16,2827373470.0,2930178990.0,0.007351188847365113,20.09878358021334,2014-09-30 00:00:00,2014-10-22 00:00:00,46.19701302947454,2.7707798607337737,30.553921433887858,2.201041266849788
sz002333,2014-12-22,12.2,12.45,11.44,11.51,-0.063466,2781204.0,32962307.12,2791000740.0,2892483720.0,0.011469598549801889,19.840225758133347,2014-09-30 00:00:00,2014-10-22 00:00:00,45.60271840324347,2.7351355739342624,30.16086504067775,2.172726297737671
sz002333,2014-12-19,12.44,12.44,12.0,12.29,-0.016013,2458773.0,29927087.92,2980138930.0,3088499120.0,0.010139903165521212,21.184736227551106,2014-09-30 00:00:00,2014-10-22 00:00:00,48.69307297251726,2.9204872155567903,32.20477317500246,2.3199652097389643
sz002333,2014-12-18,12.61,12.61,12.44,12.49,-0.00873,1919576.0,23982399.53,3028635900.0,3138759480.0,0.007916271559747409,21.52948791757524,2014-09-30 00:00:00,2014-10-22 00:00:00,49.48548402826182,2.9680140241251056,32.7288604168576,2.35771937001095
sz002333,2014-12-17,12.82,12.82,12.45,12.6,-0.017927000000000002,1924123.0,24313710.32,3055309240.0,3166402680.0,0.007935023231887323,21.719095622358427,2014-09-30 00:00:00,2014-10-22 00:00:00,49.921296950640915,2.99415297963734,33.01709969721428,2.3784835312386634
sz002333,2014-12-16,12.71,12.92,12.71,12.83,-0.007734,1873412.0,24000070.67,3111080750.0,3224202090.0,0.007725892669291853,22.115561289597032,2014-09-30 00:00:00,2014-10-22 00:00:00,50.83257247744405,3.04880897818934,33.619801885617754,2.4219009495614516
sz002333,2014-12-15,13.0,13.14,12.75,12.93,-0.005385,3635010.0,46671928.27,3135329240.0,3249332270.0,0.01499066787001929,22.28793618807561,2014-09-30 00:00:00,2014-10-22 00:00:00,51.22877582971104,3.0725722519862013,33.881844067636855,2.440777926041456
sz002333,2014-12-12,12.73,13.12,12.7,13.0,0.019608,2917384.0,37773168.04,3152303180.0,3266923400.0,0.01203120062836088,22.408606534262614,2014-09-30 00:00:00,2014-10-22 00:00:00,51.506136374085486,3.089207635101221,34.06528563075849,2.4539926766049738
sz002333,2014-12-11,12.7,12.83,12.5,12.75,0.003147,2762919.0,34920168.22,3091681970.0,3204097950.0,0.01139419176740226,21.977668412039343,2014-09-30 00:00:00,2014-10-22 00:00:00,50.51562597987215,3.0297993298416848,33.41017884398561,2.406800139470241
sz002333,2014-12-10,12.0,12.78,12.0,12.71,0.059167,3314578.0,41347318.78,3081982570.0,3194045880.0,0.01366921629929919,21.908721664959717,2014-09-30 00:00:00,2014-10-22 00:00:00,50.35715202245747,3.0202944631661013,33.305366854494515,2.399249700662257
sz002333,2014-12-09,13.0,13.0,12.0,12.0,-0.07763300000000001,5734843.0,71786424.58,2909818320.0,3015621600.0,0.023650313673191804,20.68486052242915,2014-09-30 00:00:00,2014-10-22 00:00:00,47.544109684740434,2.8515753069781264,31.44486833001266,2.265223237376407
sz002333,2014-12-08,13.78,13.78,12.8,13.01,-0.068719,8654101.0,112390428.06,3154728030.0,3269436420.0,0.035689242603268084,22.425846243880315,2014-09-30 00:00:00,2014-10-22 00:00:00,51.545761811448635,3.0915842684941315,34.091493223426966,2.4558806173425625
sz002333,2014-12-05,15.5,15.51,13.35,13.97,-0.027159,11335460.0,162195279.5,3387513490.0,3510686150.0,0.046747083566595626,24.080644020312143,2014-09-30 00:00:00,2014-10-22 00:00:00,55.349311122473914,3.319711524764417,36.60709627215305,2.6370994547752633
sz002333,2014-11-21,14.08,14.4,14.07,14.36,0.007012999999999999,2964060.0,42273326.79,3482082590.0,3608693850.0,0.01222369099522134,24.75290825562671,2014-09-30 00:00:00,2014-10-22 00:00:00,56.894509094984606,3.4123885863819656,37.629064021924506,2.7107198964427526
sz002333,2014-11-20,14.37,14.48,14.16,14.26,-0.0076549999999999995,2160669.0,30974725.74,3457834100.0,3583563670.0,0.008910531578134416,24.58052503356631,2014-09-30 00:00:00,2014-10-22 00:00:00,56.49828661098179,3.3886241651120352,37.36700918649958,2.69184200843758
sz002333,2014-11-19,14.19,14.48,14.0,14.37,0.012685,2544573.0,36244459.03,3484507440.0,3611206870.0,0.010493739686203683,24.770140458778258,2014-09-30 00:00:00,2014-10-22 00:00:00,56.93411727875064,3.414764184947811,37.65526020335628,2.7126070151384654
sz002333,2014-11-18,14.15,14.44,14.02,14.19,-0.0063030000000000004,2167160.0,30849362.32,3440860160.0,3565972540.0,0.008937300259246803,24.45986704530852,2014-09-30 00:00:00,2014-10-22 00:00:00,56.22095447128241,3.3719904856374985,37.183586409748614,2.6786286112053252
sz002333,2014-11-17,13.74,14.39,13.74,14.28,0.039300999999999996,4502172.0,63481455.34,3462683800.0,3588589700.0,0.018566816918137313,24.615015487928936,2014-09-30 00:00:00,2014-10-22 00:00:00,56.577562849925485,3.393378953179388,37.41944114730004,2.6956190983824295
sz002333,2014-11-14,13.72,13.82,13.6,13.74,0.002188,1153480.0,15838354.4,3331741980.0,3452886730.0,0.004756915540020299,23.68420263997527,2014-09-30 00:00:00,2014-10-22 00:00:00,54.43809141906482,3.2650588743582354,36.00443100439627,2.593684696139453
sz002333,2014-11-13,13.92,13.95,13.55,13.71,-0.010108,1702055.0,23301929.78,3324467430.0,3445347680.0,0.007019221737419759,23.632494741480908,2014-09-30 00:00:00,2014-10-22 00:00:00,54.319240919932,3.2579305223752777,35.92582529864283,2.5880221037763897
sz002333,2014-11-12,13.4,13.93,13.1,13.85,0.028975,3204245.0,43926978.08,3358415310.0,3480529930.0,0.01321420644964842,23.873811225346714,2014-09-30 00:00:00,2014-10-22 00:00:00,54.87390636547423,3.291197951266682,36.29267162341229,2.614448953801415
sz002333,2014-11-11,13.43,13.52,12.8,13.46,0.002234,3196984.0,42243787.6,3263846220.0,3382522230.0,0.01318426229039676,23.201546417888398,2014-09-30 00:00:00,2014-10-22 00:00:00,53.32870707789229,3.1985208107744905,35.270703003875006,2.5408284494777957
sz002333,2014-11-10,13.6,13.6,13.12,13.43,-0.0125,3877660.0,51617580.72,3256571670.0,3374983170.0,0.015991348902203033,23.149829698342298,2014-09-30 00:00:00,2014-10-22 00:00:00,53.20983630359006,3.191391242738213,35.19208388846816,2.535164891111053
sz002333,2014-11-07,13.72,13.89,13.56,13.6,-0.010909,3523143.0,48388051.07,3297794100.0,3417704480.0,0.014529331834270671,23.442865517308654,2014-09-30 00:00:00,2014-10-22 00:00:00,53.883378535281075,3.231788600241228,35.63755330477788,2.5672555859352433
sz002333,2014-11-06,13.82,13.92,13.56,13.75,-0.011503,3625773.0,49916392.32,3334166830.0,3455399750.0,0.014952574748636677,23.70142435560394,2014-09-30 00:00:00,2014-10-22 00:00:00,54.477675497280906,3.267433027134235,36.03061124282586,2.5955706663342837
sz002333,2014-11-05,14.18,14.18,13.76,13.91,-0.019041,2946212.0,40992950.57,3372964400.0,3495608040.0,0.012150086410636295,23.977234483871918,2014-09-30 00:00:00,2014-10-22 00:00:00,55.111624514066214,3.305455683865743,36.44989437785433,2.625774955649116
