code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz002430,2014-12-31,8.57,8.76,8.5,8.76,0.018605,5615642.0,48369917.67,7081930070.0,7286357760.0,0.006946273605325222,18.543649616941938,2014-09-30 00:00:00,2014-10-29 00:00:00,50.98899782445648,1.2572910300783902,35.91184312054341,2.1007897626056264
sz002430,2014-12-30,8.83,8.84,8.57,8.6,-0.029345,8950169.0,77483022.25,6952579750.0,7153273600.0,0.011070919884090506,18.204946585714715,2014-09-30 00:00:00,2014-10-29 00:00:00,50.057674785080074,1.2343263876364148,35.2559069713416,2.0624184670265966
sz002430,2014-12-29,9.0,9.02,8.84,8.86,-0.012263,9172934.0,82065705.53,7162774020.0,7369535360.0,0.011346469260801835,18.755321494985054,2014-09-30 00:00:00,2014-10-29 00:00:00,51.57102655946765,1.2716427439578581,36.32176929119162,2.1247698379203697
sz002430,2014-12-26,8.94,9.06,8.85,8.97,0.001116,7745054.0,69373058.68,7251702370.0,7461030720.0,0.0095802517581813,18.98817346620108,2014-09-30 00:00:00,2014-10-29 00:00:00,52.21129365354103,1.287430504231246,36.77271307158851,2.1511493828016666
sz002430,2014-12-25,8.8,9.02,8.79,8.96,0.010147,10581230.0,94603626.2,7243617970.0,7452712960.0,0.01308846231160366,18.967006287184585,2014-09-30 00:00:00,2014-10-29 00:00:00,52.15309080420354,1.285995333439128,36.731720471542275,2.1487513762657544
sz002430,2014-12-24,8.56,8.87,8.54,8.87,0.044759,8712981.0,75760186.0,7170858420.0,7377853120.0,0.01077752996132923,18.776481331117733,2014-09-30 00:00:00,2014-10-29 00:00:00,51.62920921826581,1.273077416889946,36.3627476709254,2.127167012589014
sz002430,2014-12-23,8.59,8.81,8.4,8.49,-0.008178,7777762.0,67192525.67,6863651410.0,7061778240.0,0.009620709945116516,17.972069473551063,2014-09-30 00:00:00,2014-10-29 00:00:00,49.41733856158769,1.218536922763954,34.804914502699084,2.0360360739548677
sz002430,2014-12-22,8.72,9.03,8.51,8.56,-0.029477999999999997,9718128.0,84791040.91,6920242170.0,7120002560.0,0.012020847484301262,18.120256934763557,2014-09-30 00:00:00,2014-10-29 00:00:00,49.824805823613204,1.228584285047069,35.0918960284195,2.052824069192726
sz002430,2014-12-19,9.02,9.04,8.67,8.82,-0.029702999999999997,13067965.0,115306607.15,7130436440.0,7336264320.0,0.016164431486048,18.670629758793265,2014-09-30 00:00:00,2014-10-29 00:00:00,51.338151864268106,1.265900499985646,36.157754309968766,2.1151752038518716
sz002430,2014-12-18,9.06,9.43,9.05,9.09,-0.008723999999999999,14575355.0,134689933.61,7348715110.0,7560843840.0,0.01802899894291861,19.242180238414907,2014-09-30 00:00:00,2014-10-29 00:00:00,52.9097295614313,1.3046525960460003,37.26462548061961,2.1799255319266897
sz002430,2014-12-17,9.0,9.18,8.84,9.17,0.011025,11274182.0,100978367.66,7413390270.0,7627385920.0,0.0139456099267252,19.411526394682113,2014-09-30 00:00:00,2014-10-29 00:00:00,53.37537634466213,1.3161345538941729,37.59258317624921,2.199110572561718
sz002430,2014-12-16,9.29,9.3,9.0,9.07,-0.028908,14859963.0,135308695.8,7332546320.0,7544208320.0,0.01838104507330272,19.19984806971352,2014-09-30 00:00:00,2014-10-29 00:00:00,52.7933298827053,1.3017824029021765,37.182644520411664,2.175129766881846
sz002430,2014-12-15,9.3,9.43,9.1,9.34,-0.002137,14139322.0,130665005.27,7550824990.0,7768787840.0,0.017489647509364405,19.771399692010153,2014-09-30 00:00:00,2014-10-29 00:00:00,54.364910721852624,1.3405345764378416,38.28951790397992,2.239880224409063
sz002430,2014-12-12,9.01,9.5,8.92,9.36,0.043477999999999996,21182797.0,195680474.3,7566993780.0,7785423360.0,0.026202080467416476,19.813741657933154,2014-09-30 00:00:00,2014-10-29 00:00:00,54.48133733974766,1.343405433849979,38.371517837598866,2.244677099370418
sz002430,2014-12-11,8.9,9.18,8.72,8.97,0.004479,18812947.0,167356216.63,7251702370.0,7461030720.0,0.023270692311935025,18.988173835896067,2014-09-30 00:00:00,2014-10-29 00:00:00,52.211294670081855,1.287430529297196,36.772713787544035,2.151149424684007
sz002430,2014-12-10,8.52,9.06,8.43,8.93,0.049354,24001293.0,210971184.94,7219364790.0,7427759680.0,0.029688421727474445,18.903505036836084,2014-09-30 00:00:00,2014-10-29 00:00:00,51.97848304452542,1.281689840501589,36.60874322663195,2.1415573891380575
sz002430,2014-12-09,8.3,9.13,8.22,8.51,0.025301,36878304.0,322893065.47,6879820200.0,7078413760.0,0.04561665245844651,18.01442128856047,2014-09-30 00:00:00,2014-10-29 00:00:00,49.53379226126305,1.2214084479609257,34.88693351017098,2.0408340647084375
sz002430,2014-12-08,8.11,8.4,7.96,8.3,0.018405,14998328.0,123431436.8,6710047900.0,6903740800.0,0.018552195789839295,17.569885612674202,2014-09-30 00:00:00,2014-10-29 00:00:00,48.31146391280516,1.1912681719426057,34.026040655545025,1.9904731046867576
sz002430,2014-12-05,8.51,8.54,8.05,8.15,-0.041176,12717991.0,104874766.95,6588781970.0,6778974400.0,0.015731530823442925,17.25235600048527,2014-09-30 00:00:00,2014-10-29 00:00:00,47.43836088079416,1.169739123376855,33.41110919088676,1.9545005225688779
sz002430,2014-12-04,8.43,8.54,8.34,8.5,0.013111000000000001,14308215.0,120767946.49,6871735800.0,7070096000.0,0.017698559874784477,17.99324589339156,2014-09-30 00:00:00,2014-10-29 00:00:00,49.47556682018197,1.2199727200996793,34.845924998630366,2.0384351273736137
sz002430,2014-12-03,8.17,8.4,8.12,8.39,0.025672000000000004,14020271.0,115467044.43,6782807460.0,6978600640.0,0.01734238726127721,17.760389427606214,2014-09-30 00:00:00,2014-10-29 00:00:00,48.835287367506574,1.2041846550868356,34.39497251399931,2.012055073307479
sz002430,2014-12-02,8.1,8.24,8.06,8.18,0.009877,6929270.0,56603936.52,6613035160.0,6803927680.0,0.008571166979853165,17.31585675304212,2014-09-30 00:00:00,2014-10-29 00:00:00,47.61296727170731,1.1740445825632715,33.53408547176809,1.9616944533023024
sz002430,2014-12-01,8.24,8.24,8.06,8.1,-0.013397999999999998,8409923.0,68147853.95,6548360000.0,6737385600.0,0.010402662086384988,17.14650076498635,2014-09-30 00:00:00,2014-10-29 00:00:00,47.1472934542596,1.1625619581030875,33.206108735784746,1.9425082988347124
sz002430,2014-11-28,8.32,8.32,8.15,8.21,-0.012034,7584946.0,62492563.96,6637288340.0,6828880960.0,0.009382206026022973,17.37934928672996,2014-09-30 00:00:00,2014-10-29 00:00:00,47.787551063407115,1.1783494844963696,33.657045835894046,1.9688874529290554
sz002430,2014-11-27,8.36,8.37,8.21,8.31,-0.001202,9205659.0,76347563.6,6718132290.0,6912058560.0,0.01138694848326662,17.591039860410135,2014-09-30 00:00:00,2014-10-29 00:00:00,48.369631205332084,1.192702465971875,34.067008212725995,1.9928696462520525
