code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sh600863,2014-12-31,4.47,4.66,4.35,4.56,0.022422,162484820.0,733352337.0,12034316100.0,26483317200.0,0.061568166653026495,72.52746438441974,2014-09-30 00:00:00,2014-10-29 00:00:00,18.926378164362465,2.115846080194373,6.090803566122511,2.38585483388646
sh600863,2014-12-30,4.6,4.66,4.43,4.46,-0.04086,115180699.0,520851700.0,11770405660.0,25902542700.0,0.04364385836639041,70.9369168351422,2014-09-30 00:00:00,2014-10-29 00:00:00,18.511317405496424,2.0694449847463896,5.957230542889835,2.3335323710624967
sh600863,2014-12-29,4.57,4.85,4.5,4.65,0.017505,217529347.0,1014834764.0,12271835500.0,27006014250.0,0.0824254418623848,73.95887653016473,2014-09-30 00:00:00,2014-10-29 00:00:00,19.299911801714476,2.1576047133331833,6.211012514220901,2.4329423974211237
sh600863,2014-12-26,4.67,4.73,4.5,4.57,-0.006522,194929672.0,893499817.0,12060707140.0,26541394650.0,0.07386205391601938,72.68649935888739,2014-09-30 00:00:00,2014-10-29 00:00:00,18.967879078446273,2.120485612683164,6.1041592072971635,2.3910864294731953
sh600863,2014-12-25,4.4,4.63,4.25,4.6,0.026786,206394558.0,924280155.0,12139880280.0,26715627000.0,0.07820628745113126,73.16367283310491,2014-09-30 00:00:00,2014-10-29 00:00:00,19.092399709350655,2.134406209984684,6.144231887668537,2.406783471272836
sh600863,2014-12-24,4.41,4.69,4.35,4.48,0.013575,226384757.0,1023084503.0,11823187750.0,26018697600.0,0.08578090213952665,71.25503545344883,2014-09-30 00:00:00,2014-10-29 00:00:00,18.594331934162188,2.078725469557127,5.983945912457451,2.3439971632578125
sh600863,2014-12-23,4.69,4.8,4.22,4.42,-0.055555999999999994,289087341.0,1309882007.0,11664841480.0,25670232900.0,0.10953994097654896,70.30070340472963,2014-09-30 00:00:00,2014-10-29 00:00:00,18.345294560503355,2.0508847096239817,5.903801802981972,2.312603569797808
sh600863,2014-12-22,4.31,4.68,4.31,4.68,0.101176,483428538.0,2216450891.0,12351008630.0,27180246600.0,0.18317901198325046,74.43607392786616,2014-09-30 00:00:00,2014-10-29 00:00:00,19.42443867556293,2.1715260085552783,6.251087203669007,2.4486402262048435
sh600863,2014-12-19,3.94,4.35,3.89,4.25,0.073232,271832666.0,1115437625.0,11216193730.0,24682916250.0,0.10300186126510495,67.59689089470363,2014-09-30 00:00:00,2014-10-29 00:00:00,17.639722147561272,1.9720062992249001,5.676737600228308,2.223659275360927
sh600863,2014-12-18,3.92,4.02,3.87,3.96,0.015385,177718127.0,700442281.0,10450853460.0,22998670200.0,0.06734031680892022,62.98441613248919,2014-09-30 00:00:00,2014-10-29 00:00:00,16.436075468828054,1.837446422791065,5.28938533348643,2.0719278547051587
sh600863,2014-12-17,3.82,3.97,3.81,3.9,0.018277,171495356.0,667700099.0,10292507190.0,22650205500.0,0.0649824067210586,62.03008330090477,2014-09-30 00:00:00,2014-10-29 00:00:00,16.187037890876915,1.809605640019367,5.2092411582665,2.0405342354921125
sh600863,2014-12-16,3.77,3.84,3.72,3.83,0.010554000000000001,132314704.0,499440287.0,10107769880.0,22243663350.0,0.05013621425263394,60.91670861750267,2014-09-30 00:00:00,2014-10-29 00:00:00,15.896497604165578,1.777125124125721,5.115740764317076,2.003908794455843
sh600863,2014-12-15,3.79,3.82,3.7,3.79,-0.007853,116221722.0,436741234.0,10002205710.0,22011353550.0,0.04403831906192619,60.28050813464958,2014-09-30 00:00:00,2014-10-29 00:00:00,15.730478137898205,1.758565226722888,5.0623131117358176,1.9829804191125298
sh600863,2014-12-12,3.83,3.88,3.76,3.82,0.002625,127780008.0,486102064.0,10081378840.0,22185585900.0,0.048417943448695946,60.757637864801865,2014-09-30 00:00:00,2014-10-29 00:00:00,15.854987353585914,1.7724845478773688,5.102382118512495,1.9986760219126092
sh600863,2014-12-11,3.84,3.9,3.69,3.81,0.0,191106813.0,723870731.0,10054987790.0,22127508450.0,0.07241350986563456,60.59856662740492,2014-09-30 00:00:00,2014-10-29 00:00:00,15.813476976522539,1.76784395748896,5.0890234320034855,1.9934432334248686
sh600863,2014-12-10,3.61,3.83,3.56,3.81,0.055402,196674525.0,730731966.0,10054987790.0,22127508450.0,0.07452320737726127,60.59856662740492,2014-09-30 00:00:00,2014-10-29 00:00:00,15.813476976522539,1.76784395748896,5.0890234320034855,1.9934432334248686
