code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sh600222,2014-12-30,7.03,7.16,6.99,7.13,0.01567,8579993.0,60711384.0,3540821540.0,3540821540.0,0.017277162771100855,28.934501625529744,2014-09-30 00:00:00,2014-10-25 00:00:00,133.3892813819228,2.844804951141659,-28.07202282226263,3.475076292541493
sh600222,2014-12-29,7.18,7.18,6.91,7.02,-0.022284,7347267.0,51283051.0,3486194560.0,3486194560.0,0.014794875458700733,28.488093205007278,2014-09-30 00:00:00,2014-10-25 00:00:00,131.3313196037323,2.8009146190609733,-27.63892093126963,3.4214619832637494
sh600222,2014-12-26,7.08,7.28,7.05,7.18,0.015559,9629698.0,69250025.0,3565651990.0,3565651990.0,0.019390908544610938,29.137390822086658,2014-09-30 00:00:00,2014-10-25 00:00:00,134.32460919503447,2.8647527697828137,-28.268864303406747,3.499443584091648
sh600222,2014-12-25,6.96,7.12,6.88,7.07,0.015805,11821877.0,82448700.0,3511025010.0,3511025010.0,0.023805205075995744,28.690987743781164,2014-09-30 00:00:00,2014-10-25 00:00:00,132.2666720446911,2.8208629629423925,-27.83576759539007,3.4458299164220367
sh600222,2014-12-24,6.81,6.98,6.81,6.96,0.022026,5417482.0,37577504.0,3456398030.0,3456398030.0,0.010908950413908203,28.244582123322058,2014-09-30 00:00:00,2014-10-25 00:00:00,130.2087231749116,2.776972906160525,-27.402668420996225,3.3922159434360304
sh600222,2014-12-23,6.71,6.97,6.71,6.81,0.0029460000000000003,6530714.0,44905480.0,3381906690.0,3381906690.0,0.013150617807258307,27.63587435478359,2014-09-30 00:00:00,2014-10-25 00:00:00,127.40255450928997,2.7171254998997334,-26.812104996346687,3.3191092432443305
sh600222,2014-12-22,7.04,7.04,6.75,6.79,-0.036879,8731998.0,60093760.0,3371974510.0,3371974510.0,0.017583248700180715,27.554698213845604,2014-09-30 00:00:00,2014-10-25 00:00:00,127.02832905190309,2.709144360613367,-26.733348551513934,3.3093598690700508
sh600222,2014-12-19,7.14,7.17,6.97,7.05,-0.016736,10104850.0,71179110.0,3501092830.0,3501092830.0,0.020347701691760055,28.609798990828363,2014-09-30 00:00:00,2014-10-25 00:00:00,131.89238844538025,2.8128805836580937,-27.75699891448108,3.4360790275261888
sh600222,2014-12-18,7.21,7.25,7.14,7.17,-0.005548,6079127.0,43677282.0,3560685900.0,3560685900.0,0.01224127648833052,29.096762406462926,2014-09-30 00:00:00,2014-10-25 00:00:00,134.13731047346417,2.860758233453166,-28.22944693844286,3.4945640514919583
sh600222,2014-12-17,7.4,7.41,7.15,7.21,-0.024357,10898125.0,78708217.0,3580550260.0,3580550260.0,0.021945085404275262,29.25909184803583,2014-09-30 00:00:00,2014-10-25 00:00:00,134.88565609347074,2.8767182663951263,-28.386937668628413,3.514060056686455
