code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz000655,2014-12-31,8.87,9.04,8.77,8.95,0.020525,6482070.0,58016734.01,5328295060.0,5328295060.0,0.010888009362604631,53.51394275410893,2014-09-30 00:00:00,2014-10-25 00:00:00,23.81906195497588,2.8885788809963446,15.903297292629142,1.7097137175581927
sz000655,2014-12-30,9.01,9.09,8.73,8.77,-0.019015999999999998,6231663.0,55522786.02,5221133820.0,5221133820.0,0.010467397771084136,52.43765978698115,2014-09-30 00:00:00,2014-10-25 00:00:00,23.34000828492774,2.8304832130485242,15.583447042090244,1.675327618194746
sz000655,2014-12-29,9.08,9.1,8.86,8.94,-0.0033439999999999998,7311564.0,65755851.85,5322341660.0,5322341660.0,0.01228132020370898,53.45414378520053,2014-09-30 00:00:00,2014-10-25 00:00:00,23.792445427170822,2.885351048588483,15.88552620847052,1.7078032039204982
sz000655,2014-12-26,8.83,9.04,8.81,8.97,0.017006999999999998,6765585.0,60357833.94,5340201860.0,5340201860.0,0.011364232858793094,53.63349418977113,2014-09-30 00:00:00,2014-10-25 00:00:00,23.872274312471728,2.895032035715917,15.938825641415413,1.713533259139059
sz000655,2014-12-25,8.63,8.85,8.63,8.82,0.01496,5672671.0,49737174.03,5250900830.0,5250900830.0,0.009528452324627125,52.73660278618645,2014-09-30 00:00:00,2014-10-25 00:00:00,23.4730678475878,2.846619576577071,15.672287055463151,1.6848785299796945
sz000655,2014-12-24,8.59,8.69,8.48,8.69,0.014002,8374019.0,71765521.1,5173506600.0,5173506600.0,0.014065938392733469,51.959291781140585,2014-09-30 00:00:00,2014-10-25 00:00:00,23.12708663157937,2.8046618355177255,15.441285425497703,1.6600442677343878
sz000655,2014-12-23,9.0,9.05,8.57,8.57,-0.062363,8660644.0,76033021.34,5102065770.0,5102065770.0,0.014547385789579896,51.241804040959074,2014-09-30 00:00:00,2014-10-25 00:00:00,22.80773275750873,2.7659332383148407,15.228062099973869,1.6371212953568017
sz000655,2014-12-22,9.14,9.3,9.08,9.14,0.0,10727504.0,98555766.41,5441409700.0,5441409700.0,0.018019114892230962,54.64993813273055,2014-09-30 00:00:00,2014-10-25 00:00:00,24.324693626114083,2.9498977091505996,16.240892904155732,1.746007565141736
sz000655,2014-12-19,9.15,9.18,8.85,9.14,-0.002183,10651005.0,96377036.12,5441409700.0,5441409700.0,0.017890618620391697,54.64993813273055,2014-09-30 00:00:00,2014-10-25 00:00:00,24.324693626114083,2.9498977091505996,16.240892904155732,1.746007565141736
sz000655,2014-12-18,9.18,9.33,9.13,9.16,-0.006508,6753678.0,62393115.65,5453316510.0,5453316510.0,0.011344232517323664,54.769499951123855,2014-09-30 00:00:00,2014-10-25 00:00:00,24.377910604964722,2.956351424309868,16.27642433848665,1.7498274384398502
