code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB
sz002717,2014-12-31,24.53,24.78,24.38,24.71,0.006927,672630.0,16500931.8,1006117070.0,4024468280.0,0.016519635533069725,46.94908725072137,2014-09-30 00:00:00,2014-10-29 00:00:00,46.07059142049057,5.058522489144963,-19.455467859753586,5.562551724580579
sz002717,2014-12-30,24.9,25.1,24.3,24.54,-0.016827,1022586.0,25161990.0,999195180.0,3996780720.0,0.025114473070216373,46.626108199225335,2014-09-30 00:00:00,2014-10-29 00:00:00,45.75365584644227,5.02372315882379,-19.321626949871828,5.524285002369168
sz002717,2014-12-29,25.73,25.93,24.81,24.96,-0.029925999999999998,1222949.0,30571895.95,1016296320.0,4065185280.0,0.030035341503548887,47.424113761489934,2014-09-30 00:00:00,2014-10-29 00:00:00,46.53672939192011,5.109704150565354,-19.652316479268478,5.618833107061695
sz002717,2014-12-26,25.84,25.88,25.7,25.73,-0.004257,764168.0,19682675.36,1047648410.0,4190593640.0,0.01876778741066385,48.88710939731395,2014-09-30 00:00:00,2014-10-29 00:00:00,47.97234993610808,5.267334399814193,-20.258574582215868,5.792169573724989
sz002717,2014-12-25,25.92,25.94,25.67,25.84,0.0,747385.0,19289626.33,1052127280.0,4208509120.0,0.018355600854679865,49.09611154415742,2014-09-30 00:00:00,2014-10-29 00:00:00,48.17744130373809,5.289853305335003,-20.34518403063428,5.816932254331679
sz002717,2014-12-24,25.33,25.95,25.33,25.84,0.024990000000000002,814229.0,20909295.42,1052127280.0,4208509120.0,0.019997273865952795,49.09611154415742,2014-09-30 00:00:00,2014-10-29 00:00:00,48.17744130373809,5.289853305335003,-20.34518403063428,5.816932254331679
sz002717,2014-12-23,25.22,25.9,25.1,25.21,0.004382,822623.0,20951757.75,1026475570.0,4105902280.0,0.02020342854336027,47.89911271735082,2014-09-30 00:00:00,2014-10-29 00:00:00,47.00284032404033,5.160882843086278,-19.849153680166907,5.675111224823343
sz002717,2014-12-22,26.48,26.5,25.06,25.1,-0.049242,1738293.0,44400886.88,1021996700.0,4087986800.0,0.04269206965149692,47.69013454776252,2014-09-30 00:00:00,2014-10-29 00:00:00,46.79777248501101,5.138366520991294,-19.762554167803593,5.650351385054036
sz002717,2014-12-19,26.43,26.5,25.78,26.4,-0.00565,1842588.0,48206190.18,1074928800.0,4299715200.0,0.04525353046638996,50.16011913416719,2014-09-30 00:00:00,2014-10-29 00:00:00,49.22153953478278,5.404494646367733,-20.78610347512573,5.942996414496681
sz002717,2014-12-18,26.61,26.96,26.33,26.55,-0.006734,1351258.0,36043321.61,1081036350.0,4324145400.0,0.03318658054375322,50.44513414206989,2014-09-30 00:00:00,2014-10-29 00:00:00,49.501221435895594,5.435203546404922,-20.904212274476524,5.9767651375236905
sz002717,2014-12-17,27.42,27.43,26.37,26.73,-0.026583999999999997,1970849.0,52785745.12,1088365410.0,4353461640.0,0.04840359063781713,50.787134707188095,2014-09-30 00:00:00,2014-10-29 00:00:00,49.83682259927914,5.472052346909007,-21.045935604839517,6.017285538338865
