index_code,date,open,close,low,high,volume,money,change
sh000001,2014-12-02,2667.82,2763.55,2665.69,2777.37,437733380.99999994,397238914600.0,0.03111381410065084
sh000001,2014-12-01,2691.73,2680.16,2668.84,2720.74,446791741.0,401120189400.0,-0.0009989414202861147
sh000001,2014-11-28,2629.63,2682.84,2622.06,2683.18,465880034.99999994,401951167900.0,0.019901235131097428
sh000001,2014-11-27,2615.37,2630.49,2599.11,2631.4,364075719.0,338960830500.0,0.01003705339144112
sh000001,2014-11-26,2572.65,2604.35,2570.4,2605.07,337127249.0,316521256700.0,0.014312977099236734
sh000001,2014-11-25,2532.0,2567.6,2527.08,2568.38,314315572.0,282168802800.0,0.013707716117620894
sh000001,2014-11-24,2505.53,2532.88,2495.52,2546.75,363485835.0,330291406300.0,0.01853393330357611
sh000001,2014-11-21,2452.64,2486.79,2446.65,2488.2,212239774.00000003,197809793299.99997,0.013915503983430222
sh000001,2014-11-20,2443.28,2452.66,2437.48,2458.32,165495213.0,150799911500.0,0.0006813573290793684
sh000001,2014-11-19,2452.15,2450.99,2442.71,2461.49,186235771.0,167069370600.0,-0.002190223785504708
sh000001,2014-11-18,2474.18,2456.37,2449.81,2477.05,201062570.0,174659491300.0,-0.007130124777183777
sh000001,2014-11-17,2506.86,2474.01,2472.45,2508.77,215687800.0,199264903900.0,-0.0019404394026190097
sh000001,2014-11-14,2477.97,2478.82,2457.05,2481.03,220607619.0,191924993700.0,-0.0027317238022054324
sh000001,2014-11-13,2495.0,2485.61,2471.41,2507.74,295037058.0,258311915799.99997,-0.0035558513197139208
sh000001,2014-11-12,2454.6,2494.48,2444.81,2494.92,252933852.0,215738617200.0,0.010045876574602985
sh000001,2014-11-11,2483.65,2469.67,2445.96,2508.62,411904065.0,331257388500.0,-0.0016170305659202189
sh000001,2014-11-10,2436.63,2473.67,2428.19,2474.16,300628203.0,245233684300.0,0.022951239987263117
sh000001,2014-11-07,2427.9,2418.17,2407.44,2454.42,291172245.0,244157568400.0,-0.0031700098109536112
sh000001,2014-11-06,2419.62,2425.86,2401.75,2426.89,222005088.0,179644372900.0,0.002732251730908297
sh000001,2014-11-05,2432.17,2419.25,2415.5,2434.36,263606654.0,201859409100.0,-0.004702387809172648
sh000001,2014-11-04,2428.27,2430.68,2417.22,2435.22,309013039.0,226503880900.0,0.00026748640963258907
sh000001,2014-11-03,2425.23,2430.03,2418.17,2436.79,298821235.0,227196590000.0,0.004069945210686932
sh000001,2014-10-31,2393.18,2420.18,2384.48,2423.6,325763522.0,249915443100.0,0.01217023269819495
sh000001,2014-10-30,2371.89,2391.08,2365.92,2397.26,294645943.0,226611178100.0,0.007606309233342934
sh000001,2014-10-29,2343.72,2373.03,2339.71,2381.64,265588687.0,225067075600.0,0.015039330672792062
sh000001,2014-10-28,2294.01,2337.87,2294.01,2338.28,178590357.0,158147958700.0,0.020707811599517845
sh000001,2014-10-27,2293.57,2290.44,2279.84,2293.64,130261568.0,113379981600.0,-0.0051427280782528895
sh000001,2014-10-24,2303.08,2302.28,2296.66,2314.88,132225281.0,114330696100.0,-6.080558716470286e-05
sh000001,2014-10-23,2322.32,2302.42,2297.33,2329.93,162636308.0,140596503800.0,-0.01037158023683138
sh000001,2014-10-22,2339.22,2326.55,2324.59,2352.12,152698425.0,138524537500.0,-0.005603378268637216
sh000001,2014-10-21,2355.03,2339.66,2337.55,2361.65,168828288.0,146786313200.0,-0.007243086819449074
sh000001,2014-10-20,2346.05,2356.73,2340.46,2357.51,160022305.0,141820259800.0,0.006641949786005519
sh000001,2014-10-17,2352.78,2341.18,2312.83,2360.6,212300962.0,179433162600.00003,-0.006501166984935303
sh000001,2014-10-16,2361.13,2356.5,2353.41,2389.68,248201168.00000003,203805884899.99997,-0.007233524457907037
sh000001,2014-10-15,2358.23,2373.67,2344.37,2374.81,202804915.0,171766747000.0,0.006014036991201399
sh000001,2014-10-14,2362.8,2359.48,2349.19,2380.52,196831418.0,170160085100.00003,-0.0027599207103943257
sh000001,2014-10-13,2366.43,2366.01,2341.12,2366.86,200899314.0,175425070600.0,-0.0035922747142603795
sh000001,2014-10-10,2380.76,2374.54,2365.08,2386.28,224671125.99999997,192248234100.0,-0.006206656984895531
sh000001,2014-10-09,2383.86,2389.37,2367.11,2391.35,235920010.0,200271758700.0,0.0027614686984585024
sh000001,2014-10-08,2368.58,2382.79,2354.29,2382.79,204397326.0,180337576200.0,0.008003824237373447
sh000001,2014-09-30,2361.32,2363.87,2354.27,2365.49,193918690.0,166933430200.0,0.0026127047007475923
sh000001,2014-09-29,2353.71,2357.71,2346.58,2363.06,200111021.0,171130878200.0,0.004255192271650943
sh000001,2014-09-26,2339.29,2347.72,2329.96,2350.11,174748285.0,148220808300.0,0.001117223146134494
sh000001,2014-09-25,2352.87,2345.1,2336.81,2365.15,225688323.0,189260377900.0,0.0006485803770299725
sh000001,2014-09-24,2302.23,2343.58,2297.88,2345.75,222525725.0,185690668000.0,0.0146597856017181
sh000001,2014-09-23,2289.09,2309.72,2289.02,2311.53,156855169.0,135396857200.0,0.008668614375488604
sh000001,2014-09-22,2323.55,2289.87,2284.38,2323.55,175842354.0,147841746400.0,-0.016991135246517408
sh000001,2014-09-19,2312.98,2329.45,2305.52,2331.56,174648487.0,144345453400.0,0.005837827568190734
sh000001,2014-09-18,2303.85,2315.93,2297.93,2319.88,189089045.0,144518521000.0,0.003483701562899455
sh000001,2014-09-17,2298.98,2307.89,2282.8,2309.05,210842452.99999997,159121789600.0,0.004933465705228679
sh000001,2014-09-16,2341.03,2296.56,2293.87,2347.94,302694111.0,237659244000.0,-0.018203271287738243
sh000001,2014-09-15,2330.19,2339.14,2321.59,2340.45,215112414.0,185393630100.00003,0.003083256502069087
sh000001,2014-09-12,2308.35,2331.95,2302.78,2331.95,193471540.0,162102898300.0,0.00876851467331119
sh000001,2014-09-11,2315.73,2311.68,2304.6,2343.6,222221798.0,197232657000.0,-0.002859841867567381
sh000001,2014-09-10,2318.5,2318.31,2306.42,2321.91,189828991.0,163454522900.0,-0.0035331588245155476
sh000001,2014-09-09,2328.43,2326.53,2315.89,2331.92,196990318.0,172908499100.0,4.298431502358646e-05
sh000001,2014-09-05,2311.31,2326.43,2307.45,2327.56,213181917.0,185839820900.0,0.008483393010412232
sh000001,2014-09-04,2290.03,2306.86,2283.28,2307.7,199489978.0,179385894200.00003,0.00796546405491494
sh000001,2014-09-03,2268.4,2288.63,2268.1,2290.55,212478998.0,187558381500.0,0.009964475629399061
sh000001,2014-09-02,2239.68,2266.05,2234.38,2267.51,192124869.0,170931776800.0,0.013661312183796959
sh000001,2014-09-01,2220.13,2235.51,2217.69,2236.29,129166583.0,117215899900.0,0.008258163449395894
sh000001,2014-08-29,2198.95,2217.2,2193.26,2218.7,105202496.0,93043872899.99998,0.0097366815130564
sh000001,2014-08-28,2210.48,2195.82,2194.86,2219.47,124229013.99999999,109266624800.0,-0.00617795217857664
sh000001,2014-08-27,2207.03,2209.47,2204.05,2216.67,120885885.00000001,104090409500.0,0.0010692715813891418
sh000001,2014-08-26,2225.29,2207.11,2200.62,2232.79,163507424.0,134123068200.0,-0.009940473787383275
sh000001,2014-08-25,2241.1,2229.27,2222.01,2241.55,162119578.0,134450234500.0,-0.00514992346517551
sh000001,2014-08-22,2228.97,2240.81,2225.27,2243.3,160111672.0,140353020900.0,0.004640298413780108
sh000001,2014-08-21,2239.57,2230.46,2211.63,2240.08,165733498.0,140879627700.0,-0.004352270546064907
sh000001,2014-08-20,2241.66,2240.21,2233.89,2248.94,167658383.0,139628054200.0,-0.002280288420855703
sh000001,2014-08-19,2242.34,2245.33,2227.93,2246.02,177744592.0,155445477500.0,0.0026166905562476916
sh000001,2014-08-18,2229.8,2239.47,2228.13,2242.04,163928626.0,141492842900.0,0.005721394151962711
sh000001,2014-08-15,2207.23,2226.73,2203.24,2230.87,149978691.0,129406906400.0,0.009182087225296565
sh000001,2014-08-14,2221.54,2206.47,2204.38,2230.89,170149123.0,141706657500.0,-0.007382314834809001
sh000001,2014-08-13,2223.05,2222.88,2202.44,2230.99,178062806.0,146490786500.0,0.0005761613251711317
sh000001,2014-08-12,2222.7,2221.6,2210.0,2222.98,154799046.0,132393973000.0,-0.0013710021801183192
sh000001,2014-08-11,2199.43,2224.65,2198.31,2225.96,150583421.0,126096838900.0,0.013771229886576641
sh000001,2014-08-08,2188.71,2194.43,2180.6,2199.58,135181443.0,109728992100.00002,0.0030900455736009302
sh000001,2014-08-07,2216.66,2187.67,2185.76,2220.57,175233274.0,137306468600.0,-0.013438738742801326
sh000001,2014-08-06,2212.0,2217.47,2192.99,2223.89,177711707.0,140362855700.0,-0.0011171422779792106
sh000001,2014-08-05,2224.63,2219.95,2206.85,2226.84,175386987.0,141474534800.0,-0.0015202421592835913
sh000001,2014-08-04,2190.04,2223.33,2186.92,2224.07,174097403.0,140088823100.0,0.017402644945773815
sh000001,2014-08-01,2194.17,2185.3,2184.64,2218.79,191475042.0,151884026700.0,-0.007385671978051844
sh000001,2014-07-31,2179.54,2201.56,2173.9,2202.13,164691654.0,132438451500.0,0.009315802020869013
sh000001,2014-07-30,2178.18,2181.24,2177.24,2194.57,184922187.0,149566550500.0,-0.0008931884077887364
sh000001,2014-07-29,2179.83,2183.19,2172.1,2193.52,200264257.0,159282497700.0,0.0024059321839344783
sh000001,2014-07-28,2135.25,2177.95,2135.25,2181.5,236185752.0,180414429600.0,0.024141709105101494
sh000001,2014-07-25,2108.71,2126.61,2106.71,2127.22,142495826.0,111411573000.0,0.010237237893456763
sh000001,2014-07-24,2079.63,2105.06,2079.63,2107.95,165676996.0,128677982600.0,0.012783318659219
sh000001,2014-07-23,2074.2,2078.49,2072.23,2088.19,137292211.0,106702129200.0,0.0014502669262048684
sh000001,2014-07-22,2050.5,2075.48,2049.82,2078.09,123191868.0,98702436600.0,0.010221564580818576
sh000001,2014-07-21,2057.77,2054.48,2049.18,2061.82,93857870.0,75706180200.0,-0.002229161708926952
sh000001,2014-07-18,2047.5,2059.07,2046.0,2067.23,106641094.0,82510264400.0,0.0016929446047120322
sh000001,2014-07-17,2062.89,2055.59,2046.19,2062.89,104491812.0,79106281000.0,-0.005654773422081205
sh000001,2014-07-16,2068.34,2067.28,2061.57,2075.49,137128020.0,102029806199.99998,-0.0014876639811433057
sh000001,2014-07-15,2065.9,2070.36,2059.68,2070.36,124488768.0,102893914500.0,0.0017951757675465085
sh000001,2014-07-14,2047.74,2066.65,2044.9,2067.34,115119739.99999999,96357013699.99998,0.009619142533317637
sh000001,2014-07-11,2033.87,2046.96,2033.0,2051.74,105088083.0,86253717700.0,0.004228931385342971
sh000001,2014-07-10,2036.54,2038.34,2034.96,2045.53,97943819.0,84748630800.0,-0.00013244318432659163
sh000001,2014-07-09,2061.64,2038.61,2037.6,2062.47,113305840.99999999,97183492300.0,-0.01231092721969751
sh000001,2014-07-08,2058.13,2064.02,2047.2,2064.43,95053393.0,81584449300.0,0.0019855043617986734
sh000001,2014-07-07,2058.13,2059.93,2050.89,2064.04,97168754.0,81471314700.0,0.00026707067175535393
sh000001,2014-07-04,2062.36,2059.38,2054.22,2065.08,105008792.0,83596436700.0,-0.0018660062135582578
sh000001,2014-07-03,2051.63,2063.23,2048.08,2066.64,122926582.0,96182469100.0,0.0018500354468733438
sh000001,2014-07-02,2049.49,2059.42,2044.04,2060.6,109553911.00000001,89304983500.0,0.004408938830850806
sh000001,2014-07-01,2051.23,2050.38,2041.94,2052.64,98457409.0,83499762400.0,0.0010008152983163043
sh000001,2014-06-30,2038.61,2048.33,2038.53,2052.34,96666598.0,80011169600.0,0.005804047119827516
sh000001,2014-06-27,2031.91,2036.51,2025.07,2043.98,97592017.0,76710586600.0,-0.0010644142288147584
sh000001,2014-06-26,2025.66,2038.68,2025.31,2040.75,80955778.0,66534274700.0,0.006507035299925912
sh000001,2014-06-25,2030.43,2025.5,2018.36,2030.62,67539610.0,55989138000.0,-0.004144685411985649
sh000001,2014-06-24,2023.7,2033.93,2021.75,2034.71,71214634.0,61684911000.0,0.0047224568631230035
sh000001,2014-06-23,2026.23,2024.37,2022.92,2033.32,70485162.0,57772730100.0,-0.0011348665544959058
sh000001,2014-06-20,2013.41,2026.67,2010.53,2027.15,67167246.0,53224269300.0,0.0014478144425666972
sh000001,2014-06-19,2054.62,2023.74,2017.65,2059.26,92914274.0,74628946100.0,-0.01546080797073246
sh000001,2014-06-18,2064.38,2055.52,2051.75,2066.91,87245350.0,70472931900.0,-0.0054095901679004355
sh000001,2014-06-17,2080.48,2066.7,2064.67,2080.48,87800481.0,70923265300.0,-0.009242658127115444
sh000001,2014-06-16,2070.7,2085.98,2069.44,2087.32,95939770.0,79953076100.0,0.007369417400711065
sh000001,2014-06-13,2049.21,2070.72,2048.62,2073.6,97174806.0,82546974100.0,0.00926544199716317
sh000001,2014-06-12,2051.58,2051.71,2045.96,2057.11,81711186.0,69306421800.0,-0.0015766806978271264
sh000001,2014-06-11,2049.13,2054.95,2045.41,2056.63,74444354.0,63177390300.0,0.001179032705977301
sh000001,2014-06-10,2033.21,2052.53,2026.39,2052.77,79623717.0,65406104800.00001,0.010849544447180559
sh000001,2014-06-09,2024.94,2030.5,2023.2,2045.26,64788317.00000001,55139842300.00001,0.0002660150938935679
sh000001,2014-06-06,2040.86,2029.96,2022.16,2041.57,66021743.99999999,55124242500.0,-0.005350633060248522
sh000001,2014-06-05,2019.44,2040.88,2016.18,2041.7,67949536.0,56376142200.0,0.007926591368164315
sh000001,2014-06-04,2037.99,2024.83,2012.91,2038.48,72412771.0,57467546400.0,-0.006613321820527762
sh000001,2014-06-03,2039.2,2038.31,2037.3,2049.58,71584124.0,59296437000.0,-0.00044134738452639155
sh000001,2014-05-30,2040.39,2039.21,2031.37,2046.96,75148898.0,62353642400.0,-0.0006811722042535662
sh000001,2014-05-29,2051.84,2040.6,2039.24,2057.08,81242921.0,69472513700.0,-0.004697033991308386
sh000001,2014-05-28,2034.56,2050.23,2029.34,2052.66,81338642.0,68602225000.0,0.007696958079594252
sh000001,2014-05-27,2039.79,2034.57,2032.84,2044.15,67577889.0,55920518500.0,-0.0033847992632796142
sh000001,2014-05-26,2042.03,2041.48,2035.09,2045.38,70281220.0,59840433400.0,0.0033962950402297576
sh000001,2014-05-23,2020.12,2034.57,2017.74,2034.57,63488065.0,51464940000.0,0.00657006169327512
sh000001,2014-05-22,2023.15,2021.29,2018.88,2041.96,74728474.0,59501663400.0,-0.0018074520358527524
sh000001,2014-05-21,2001.31,2024.95,1991.06,2025.19,61811547.0,48415094200.0,0.008380973248610646
sh000001,2014-05-20,2011.85,2008.12,2002.76,2018.16,61345381.99999999,49549015100.0,0.0014662025354330588
sh000001,2014-05-19,2023.01,2005.18,1996.02,2023.27,65329438.0,52975245900.0,-0.010520602023192716
sh000001,2014-05-16,2023.6,2026.5,2012.69,2027.76,66353660.0,51625885300.0,0.0007555667491370155
sh000001,2014-05-15,2044.38,2024.97,2022.86,2047.32,75845154.0,59773445300.0,-0.011201664135630951
sh000001,2014-05-14,2049.27,2047.91,2042.74,2056.57,72011125.0,56455292300.00001,-0.001375120079191272
sh000001,2014-05-13,2055.08,2050.73,2043.55,2061.06,97223388.0,73741718100.0,-0.0010424430187979672
sh000001,2014-05-12,2022.93,2052.87,2016.64,2055.51,115742077.0,88097002899.99998,0.020749425698857182
sh000001,2014-05-09,2016.5,2011.14,2001.3,2020.45,76224244.0,57505383700.0,-0.0020493531884064886
sh000001,2014-05-08,2006.85,2015.27,2005.69,2036.94,77865393.0,59529365500.0,0.0025819867865954915
sh000001,2014-05-07,2023.15,2010.08,2008.45,2024.63,74360192.0,57558051900.00001,-0.008855841107670459
sh000001,2014-05-06,2024.26,2028.04,2021.49,2038.71,74609411.0,57548110900.0,0.0003403457715738245
sh000001,2014-05-05,2022.18,2027.35,2007.35,2028.96,79933395.0,60093487699.99999,0.0004885607690636729
sh000001,2014-04-30,2020.44,2026.36,2016.58,2029.54,74528578.0,57677357900.0,0.0029796964867299103
sh000001,2014-04-29,2001.9,2020.34,1997.64,2021.68,76221275.0,56776481000.0,0.008410323984646695
sh000001,2014-04-28,2033.34,2003.49,2000.14,2035.99,89795262.0,68541492600.0,-0.016218843910199787
sh000001,2014-04-25,2060.54,2036.52,2035.57,2065.64,93042333.0,74155877500.0,-0.009970685891795505
sh000001,2014-04-24,2064.16,2057.03,2056.19,2075.76,78185955.0,64407532400.0,-0.00500633652255511
sh000001,2014-04-23,2068.08,2067.38,2059.11,2076.35,78531521.0,66156169600.0,-0.002629255655311691
sh000001,2014-04-22,2062.79,2072.83,2047.33,2073.66,98719882.0,82468105700.0,0.003388468557432134
sh000001,2014-04-21,2085.98,2065.83,2065.23,2103.08,96378369.0,81654552300.0,-0.01521630318198075
sh000001,2014-04-18,2091.48,2097.75,2081.19,2099.64,88155695.0,72555982400.0,-0.0005431442333804215
sh000001,2014-04-17,2108.95,2098.89,2095.71,2110.72,89896325.0,74257033500.0,-0.0029594512426844855
sh000001,2014-04-16,2097.21,2105.12,2092.16,2112.05,89361657.0,75099477700.0,0.0016749143509706688
sh000001,2014-04-15,2125.9,2101.6,2098.15,2125.9,107531151.0,91135360800.0,-0.014046182572224786
sh000001,2014-04-14,2127.41,2131.54,2116.61,2134.43,102077853.0,86591714600.00002,0.0004693645742392949
sh000001,2014-04-11,2130.37,2130.54,2120.18,2138.65,131768359.00000001,111636809800.0,-0.0017617017289042192
sh000001,2014-04-10,2105.88,2134.3,2098.08,2146.67,156789609.0,129842345900.0,0.013803651840170517
sh000001,2014-04-09,2100.65,2105.24,2095.64,2108.75,105340471.0,87366776100.0,0.0033170024972832834
sh000001,2014-04-08,2054.53,2098.28,2052.9,2102.45,133370983.0,107966361300.00002,0.019161368349985386
sh000001,2014-04-04,2037.55,2058.83,2035.22,2060.1,83189056.0,66368648200.0,0.00740323922297792
sh000001,2014-04-03,2063.5,2043.7,2037.45,2066.01,108618421.0,79480900700.0,-0.007425970985774466
sh000001,2014-04-02,2049.42,2058.99,2046.74,2060.78,102658525.0,77940636100.0,0.005631367645765772
sh000001,2014-04-01,2031.01,2047.46,2028.1,2050.68,83286576.0,64512637000.0,0.006959096251924146
sh000001,2014-03-31,2043.05,2033.31,2024.19,2048.13,94356536.0,71573688800.0,-0.004114198392523916
sh000001,2014-03-28,2046.85,2041.71,2035.24,2060.13,121681964.99999999,94221958300.0,-0.0023844541407902486
sh000001,2014-03-27,2060.81,2046.59,2042.71,2073.98,119149374.0,94996460800.0,-0.008276517078796619
sh000001,2014-03-26,2070.57,2063.67,2057.65,2074.57,102611116.0,80463446300.0,-0.0017607422205667689
sh000001,2014-03-25,2063.32,2067.31,2057.49,2079.55,131822232.0,100173660000.0,0.0004984803608416577
sh000001,2014-03-24,2050.83,2066.28,2043.33,2074.06,147700085.0,110244496600.0,0.00911301901720063
sh000001,2014-03-21,1987.68,2047.62,1986.07,2052.47,144477656.0,109438064700.0,0.02715853683006597
sh000001,2014-03-20,2017.22,1993.48,1993.0,2030.85,110333048.0,88630977600.0,-0.01397318138426007
sh000001,2014-03-19,2019.98,2021.73,2002.44,2022.18,95180797.0,79473241200.0,-0.0017134110211337594
sh000001,2014-03-18,2026.22,2025.2,2020.41,2034.92,96777193.0,83580456700.0,0.0007560521231229078
sh000001,2014-03-17,2009.88,2023.67,1999.25,2024.37,86250374.0,72017782000.0,0.009644072362972489
sh000001,2014-03-14,2008.83,2004.34,1990.98,2017.91,87775111.0,69925888200.0,-0.007315104179564269
sh000001,2014-03-13,2000.7,2019.11,1996.53,2029.12,100978116.0,77979057300.0,0.010722384353928804
sh000001,2014-03-12,1996.24,1997.69,1974.38,2011.06,101361719.0,79293072700.0,-0.0017339942833156652
sh000001,2014-03-11,1994.42,2001.16,1985.6,2008.07,92705265.0,76870326500.0,0.0010454861510602598
sh000001,2014-03-10,2042.35,1999.07,1995.55,2042.63,115696665.99999999,95032992600.0,-0.028592115301446563
sh000001,2014-03-07,2058.38,2057.91,2050.47,2079.49,103709540.0,89332133900.0,-0.0008108449295487485
sh000001,2014-03-06,2050.03,2059.58,2030.95,2065.79,109290133.0,92561446600.0,0.0031659750228925088
sh000001,2014-03-05,2073.3,2053.08,2050.18,2074.82,107733082.0,91623332600.0,-0.008877753479413109
sh000001,2014-03-04,2068.11,2071.47,2050.13,2074.03,115925792.0,101116311300.00002,-0.0018166573504750927
sh000001,2014-03-03,2052.08,2075.24,2047.07,2078.33,127460890.99999999,104980599500.0,0.009210718280406427
sh000001,2014-02-28,2040.62,2056.3,2020.94,2058.49,111637907.0,95684072100.00002,0.004371504627933787
sh000001,2014-02-27,2045.1,2047.35,2036.39,2068.31,132163852.0,112875752300.0,0.002988364972443369
sh000001,2014-02-26,2026.61,2041.25,2014.38,2041.63,110112687.00000001,96117707800.0,0.003455870063218347
sh000001,2014-02-25,2077.29,2034.22,2026.54,2087.62,140132978.0,127823834200.0,-0.020450813554261815
sh000001,2014-02-24,2099.72,2076.69,2058.79,2099.72,123555308.0,107202449700.0,-0.01750493213290505
sh000001,2014-02-21,2131.59,2113.69,2098.33,2132.7,117662651.0,99514289400.0,-0.011730986824264322
sh000001,2014-02-20,2152.89,2138.78,2136.48,2177.98,157052276.0,130938438500.0,-0.0017595855405941885
sh000001,2014-02-19,2116.92,2142.55,2111.17,2152.96,151261246.0,127818451199.99998,0.011080332409972415
sh000001,2014-02-18,2134.14,2119.07,2113.13,2134.14,142869308.0,129786966500.0,-0.007656573414129286
sh000001,2014-02-17,2124.88,2135.42,2117.69,2136.45,140244443.0,126213748900.0,0.009249237894935813
sh000001,2014-02-14,2097.32,2115.85,2095.09,2116.19,111517950.0,97399672600.0,0.00831585970263049
sh000001,2014-02-13,2106.93,2098.4,2096.97,2122.83,146532634.0,124377063699.99998,-0.005478776848850231
sh000001,2014-02-12,2103.83,2109.96,2096.51,2110.9,126333186.00000001,110804071400.0,0.0029900126921047487
sh000001,2014-02-11,2086.18,2103.67,2082.52,2111.06,142211324.0,125266774400.0,0.008436917265480126
sh000001,2014-02-10,2049.98,2086.07,2049.98,2087.98,124331833.0,112722921000.0,0.020332599657618022
sh000001,2014-02-07,2022.32,2044.5,2014.7,2044.73,73598755.0,67829921900.00001,0.005617093277195284
sh000001,2014-01-30,2045.93,2033.08,2031.47,2045.93,62615184.0,58264498300.0,-0.008210116541701784
sh000001,2014-01-29,2042.18,2049.91,2039.77,2051.58,73865462.0,67694123600.0,0.005592319880697083
sh000001,2014-01-28,2036.4,2038.51,2026.99,2047.13,72529043.0,65751604400.00001,0.002562337087493205
sh000001,2014-01-27,2044.27,2033.3,2029.63,2044.85,88815426.0,81914219500.0,-0.010265820997960473
sh000001,2014-01-24,2037.67,2054.39,2034.45,2060.99,92947921.0,82346176500.0,0.0059789048957485935
sh000001,2014-01-23,2048.33,2042.18,2039.05,2052.53,84210585.0,76083326600.0,-0.004664310954063611
sh000001,2014-01-22,2009.97,2051.75,2008.93,2052.34,98892856.0,84126659400.0,0.021630126823050322
sh000001,2014-01-21,1992.02,2008.31,1992.02,2014.15,59844911.0,52017917400.0,0.008567482736974164
sh000001,2014-01-20,2001.89,1991.25,1984.82,2005.94,56271247.0,48298781000.0,-0.006833088106935392
sh000001,2014-01-17,2017.52,2004.95,2001.33,2017.87,67305720.0,57039564100.0,-0.009265207293571165
sh000001,2014-01-16,2022.54,2023.7,2014.41,2034.71,72755719.0,62829760800.0,0.0001729804532089041
sh000001,2014-01-15,2024.23,2023.35,2010.2,2027.41,67436222.0,57740358300.0,-0.001721892206587583
sh000001,2014-01-14,2007.16,2026.84,2001.14,2027.43,70366614.0,56687625199.99999,0.008598897271044459
sh000001,2014-01-13,2014.98,2009.56,2000.4,2027.18,66544776.0,55616750599.99999,-0.0018576466497789434
sh000001,2014-01-10,2023.54,2013.3,2008.01,2029.3,75616121.0,61044553200.0,-0.007062467326224842
sh000001,2014-01-09,2041.77,2027.62,2026.45,2057.2,75941883.0,67605664100.0,-0.00817867869336808
sh000001,2014-01-08,2047.26,2044.34,2037.11,2062.95,71647364.0,62941429800.00001,-0.0014555614168767494
sh000001,2014-01-07,2034.22,2047.32,2029.25,2052.28,63402938.0,54638641600.0,0.0007870128219542583
sh000001,2014-01-06,2078.68,2045.71,2034.01,2078.68,89587608.0,72895395000.0,-0.01796806743665802
sh000001,2014-01-03,2101.54,2083.14,2075.9,2102.17,84497241.0,72372229200.0,-0.0124443559512466
sh000001,2014-01-02,2112.13,2109.39,2101.02,2113.11,68485486.0,61921354700.0,-0.0031143961663154807
sh000001,2013-12-31,2090.68,2115.98,2087.42,2120.27,80474375.0,71456281500.0,0.008796060127864491
sh000001,2013-12-30,2108.88,2097.53,2095.06,2112.01,74085056.0,63038943300.0,-0.0017703747769184375
sh000001,2013-12-27,2074.59,2101.25,2069.59,2110.36,76756827.0,66394444700.0,0.013578698567362935
sh000001,2013-12-26,2102.66,2073.1,2070.55,2102.66,78541408.0,66767122200.0,-0.015785600683647094
sh000001,2013-12-25,2095.02,2106.35,2088.3,2107.23,65139096.0,58136846600.0,0.0064216808176176254
sh000001,2013-12-24,2094.07,2092.91,2079.81,2111.81,70251467.0,61697067300.00001,0.001531312957300246
sh000001,2013-12-23,2089.54,2089.71,2068.54,2099.52,68146636.0,58435623900.0,0.0023599499230138044
sh000001,2013-12-20,2128.37,2084.79,2082.86,2131.74,86775212.0,72198200200.0,-0.02020876120293824
