index_code,date,open,close,low,high,volume,money,change
sz399005,2014-12-03,5615.53,5697.8,5580.75,5698.57,29063411.0,45834950599.99999,0.014791397657954564
sz399005,2014-12-02,5543.83,5614.75,5539.6,5627.05,19027313.0,30568774900.000004,0.010872539770558687
sz399005,2014-12-01,5578.65,5554.36,5517.6,5578.68,20676395.0,33387560000.0,-0.005877720504009143
sz399005,2014-11-28,5595.41,5587.2,5526.92,5595.41,23277466.0,36354454100.0,-0.0020861315120167534
sz399005,2014-11-27,5601.58,5598.88,5559.99,5605.65,21352089.0,33432340000.0,0.0031012779558441395
sz399005,2014-11-26,5588.4,5581.57,5546.6,5601.52,19238466.0,30142669100.0,0.0013401266572181658
sz399005,2014-11-25,5483.49,5574.1,5481.13,5574.1,18743465.0,30294812599.999996,0.017970305166462808
sz399005,2014-11-24,5470.22,5475.7,5445.44,5494.43,19336180.0,29275201700.0,0.009280507248380143
sz399005,2014-11-21,5387.23,5425.35,5383.9,5427.77,12169152.0,18171324800.0,0.008067737781799478
sz399005,2014-11-20,5401.16,5381.93,5375.57,5403.64,10491888.0,15757817100.0,-0.006690438486724348
sz399005,2014-11-19,5389.71,5418.18,5385.23,5447.21,13406132.0,20623212700.0,0.005388614881038478
sz399005,2014-11-18,5387.79,5389.14,5371.92,5409.07,10396548.0,16171924800.0,0.001148067234384209
sz399005,2014-11-17,5333.67,5382.96,5307.72,5406.65,12203011.0,18786357900.0,0.011030703031236433
sz399005,2014-11-14,5293.67,5324.23,5272.45,5327.14,12179974.0,17625003900.0,0.0017969096916463645
sz399005,2014-11-13,5421.14,5314.68,5286.94,5421.14,14520382.0,22874018400.0,-0.019717499326764476
sz399005,2014-11-12,5355.18,5421.58,5349.77,5421.58,11593176.0,18288469100.0,0.009599573931616812
sz399005,2014-11-11,5544.21,5370.03,5338.67,5550.01,19459781.0,30774974100.0,-0.029599752793273426
sz399005,2014-11-10,5502.54,5533.83,5475.0,5533.86,14097670.000000002,22725617900.0,0.006907004714449272
sz399005,2014-11-07,5556.46,5495.87,5471.13,5577.23,17000202.0,26865491500.0,-0.009606824792131485
sz399005,2014-11-06,5515.46,5549.18,5490.19,5550.33,12792831.0,20423888200.0,0.006266977597731094
sz399005,2014-11-05,5522.36,5514.62,5489.76,5531.91,13615006.0,21689422700.0,-0.0016402108739101973
sz399005,2014-11-04,5575.68,5523.68,5503.2,5575.68,14839432.0,24059210099.999996,-0.009288902998312198
sz399005,2014-11-03,5556.67,5575.47,5542.36,5578.64,13502824.0,22036941200.0,0.003219026986566176
sz399005,2014-10-31,5574.88,5557.58,5509.73,5584.02,16413588.0,26213756600.0,-0.0019681999231396796
sz399005,2014-10-30,5574.97,5568.54,5550.06,5606.43,15434939.000000002,26025021600.0,-0.0012859348854227237
sz399005,2014-10-29,5552.5,5575.71,5529.22,5582.07,16284566.0,26958268000.0,0.006547593258524387
sz399005,2014-10-28,5451.41,5539.44,5451.41,5539.44,11788589.0,20314062100.0,0.018109103072831534
sz399005,2014-10-27,5396.22,5440.91,5369.27,5440.91,8581855.0,14412321900.0,0.005553645816007036
sz399005,2014-10-24,5405.5,5410.86,5394.55,5442.32,8786326.0,14786136399.999998,0.0014899654068900592
sz399005,2014-10-23,5457.39,5402.81,5379.06,5476.02,10935621.0,17520829200.0,-0.012115405361423304
sz399005,2014-10-22,5520.43,5469.07,5466.92,5547.16,10863262.0,18376507100.0,-0.00878830497538785
sz399005,2014-10-21,5560.53,5517.56,5510.24,5577.72,11260983.0,19114525600.0,-0.006823905088138349
sz399005,2014-10-20,5492.13,5555.47,5492.13,5557.13,11250899.0,19293013200.0,0.01389215874145644
sz399005,2014-10-17,5518.81,5479.35,5393.36,5544.81,14952698.000000002,25014835800.0,-0.008339622436624783
sz399005,2014-10-16,5587.71,5525.43,5525.43,5636.87,16903304.0,29663146900.0,-0.015345163716199095
sz399005,2014-10-15,5577.84,5611.54,5536.72,5611.54,14457454.999999998,25356489800.0,0.006155407452830275
sz399005,2014-10-14,5593.92,5577.21,5547.7,5632.75,14380067.000000002,25599117599.999996,-0.004082091830994949
sz399005,2014-10-13,5611.12,5600.07,5538.39,5611.12,14504206.0,25222104100.0,-0.007243486446383951
sz399005,2014-10-10,5655.81,5640.93,5609.83,5674.47,16491048.000000002,28314789200.0,-0.006234673168531657
sz399005,2014-10-09,5678.98,5676.32,5608.06,5696.19,18701400.0,32680297000.0,0.0016764252261409762
sz399005,2014-10-08,5625.93,5666.82,5586.06,5666.82,17740768.0,30683919600.0,0.011065515272623339
sz399005,2014-09-30,5576.23,5604.8,5569.85,5621.01,14805022.0,24675199700.000004,0.007204328707156371
sz399005,2014-09-29,5532.17,5564.71,5531.77,5570.12,16137726.999999998,26633327500.0,0.009960379902828276
sz399005,2014-09-26,5484.73,5509.83,5472.07,5515.87,14501679.999999998,24223551700.0,0.003663210509825543
sz399005,2014-09-25,5508.53,5489.72,5473.69,5552.48,18893571.0,30233121800.0,0.0016713620505932614
sz399005,2014-09-24,5409.73,5480.56,5396.48,5486.98,15040989.000000002,24396522799.999996,0.0110857545563392
sz399005,2014-09-23,5352.31,5420.47,5352.31,5422.07,13239338.0,21172460500.0,0.011572354743713653
sz399005,2014-09-22,5434.9,5358.46,5343.61,5434.9,13487619.0,21617849600.0,-0.015036046071327469
sz399005,2014-09-19,5403.5,5440.26,5381.98,5447.92,12821152.0,20159972700.0,0.007769083714933567
sz399005,2014-09-18,5368.63,5398.32,5348.06,5401.65,14192074.0,20783811700.0,0.0038175533072135615
sz399005,2014-09-17,5347.5,5377.79,5292.9,5377.79,17515351.0,26955036600.0,0.007172969703099108
sz399005,2014-09-16,5553.33,5339.49,5339.18,5555.55,22168656.0,36344975600.0,-0.038397536333675486
sz399005,2014-09-15,5507.05,5552.7,5485.9,5563.0,19459991.0,31939079900.000004,0.007685537216329141
sz399005,2014-09-12,5455.01,5510.35,5439.84,5511.14,17088278.0,27107415700.0,0.009508193717997049
sz399005,2014-09-11,5484.46,5458.45,5434.21,5541.32,21233913.0,35186582500.0,-0.0037143170037234885
sz399005,2014-09-10,5465.51,5478.8,5434.18,5486.61,16622422.0,27370353500.0,0.0006757867436211207
sz399005,2014-09-09,5463.54,5475.1,5427.11,5484.9,16106791.0,27587732799.999996,0.004786181735431327
sz399005,2014-09-05,5440.69,5449.02,5406.84,5456.51,18182814.0,30211639600.0,0.0038910075719893467
sz399005,2014-09-04,5392.64,5427.9,5367.42,5430.4,16408845.000000002,30276823100.0,0.00679058258784071
sz399005,2014-09-03,5370.61,5391.29,5356.29,5404.45,17071948.0,31004891700.0,0.007789338308141547
sz399005,2014-09-02,5303.07,5349.62,5293.08,5351.26,16447779.0,28551268600.0,0.011199594735339824
sz399005,2014-09-01,5213.77,5290.37,5213.77,5290.37,13025656.0,22037132599.999996,0.016786372555991358
sz399005,2014-08-29,5141.16,5203.03,5136.56,5203.03,9591574.0,16015225900.0,0.013181210981161762
sz399005,2014-08-28,5189.29,5135.34,5120.64,5202.41,11451621.0,18093468300.0,-0.011274764627736245
sz399005,2014-08-27,5155.33,5193.9,5155.33,5209.18,11222773.0,19347667600.0,0.008410703260603558
sz399005,2014-08-26,5218.4,5150.58,5130.98,5243.45,14660662.0,23368257500.0,-0.01409022259910142
sz399005,2014-08-25,5270.85,5224.19,5208.08,5272.94,13970843.0,22844406800.0,-0.006407525466537889
sz399005,2014-08-22,5219.9,5257.88,5208.52,5265.9,13480022.0,23094407500.0,0.006373718078773738
sz399005,2014-08-21,5217.82,5224.58,5155.98,5229.55,14398666.0,23544883800.0,0.0023559656965255193
sz399005,2014-08-20,5203.3,5212.3,5191.03,5250.26,15642807.999999998,24876894300.0,0.001121683447102173
sz399005,2014-08-19,5194.22,5206.46,5177.29,5225.04,15841589.000000002,26144916100.0,0.0035794899275041203
sz399005,2014-08-18,5123.28,5187.89,5123.28,5187.89,15741115.0,23949867200.000004,0.015942488759380424
sz399005,2014-08-15,5043.37,5106.48,5035.82,5120.44,13607144.0,20553113300.0,0.013586659865066242
sz399005,2014-08-14,5074.23,5038.03,5034.32,5094.71,13213994.0,19686128500.0,-0.0079063759063287
sz399005,2014-08-13,5086.98,5078.18,5023.33,5100.19,13005275.0,20564376000.0,-0.0008303163859592066
sz399005,2014-08-12,5063.28,5082.4,5048.39,5082.4,12592024.0,19787144700.0,0.003259052209976687
sz399005,2014-08-11,5010.16,5065.89,5010.16,5067.28,12188171.0,18324317800.0,0.014360744628236555
sz399005,2014-08-08,4972.42,4994.17,4972.42,5013.23,10514801.0,15847220800.0,0.005049224403712582
sz399005,2014-08-07,5025.07,4969.08,4968.03,5047.29,12858752.0,19375169100.0,-0.010238064886225917
sz399005,2014-08-06,4973.8,5020.48,4954.7,5032.23,13785275.0,21187736000.0,0.006229205916542968
sz399005,2014-08-05,4951.25,4989.4,4920.86,4989.4,13696576.0,19771428100.0,0.0080614203454894
sz399005,2014-08-04,4901.1,4949.5,4891.86,4949.5,10798141.0,16451131800.0,0.012198738202603199
sz399005,2014-08-01,4930.26,4889.85,4886.17,4967.84,13234972.0,20652198200.0,-0.012295181306961389
sz399005,2014-07-31,4908.75,4950.72,4896.17,4950.72,12768147.0,19907634200.0,0.007191727174149731
sz399005,2014-07-30,4890.52,4915.37,4882.12,4922.9,13507296.0,21114190099.999996,0.004742271834380141
sz399005,2014-07-29,4820.38,4892.17,4812.51,4910.28,17340727.0,25207681500.0,0.0157379935511599
sz399005,2014-07-28,4732.57,4816.37,4732.57,4824.64,17524943.0,22698605700.0,0.02172700177133824
sz399005,2014-07-25,4669.83,4713.95,4669.83,4714.59,10431414.0,14124142800.0,0.010183373585374689
sz399005,2014-07-24,4694.37,4666.43,4621.12,4714.94,12521821.0,17927456800.0,-0.005752722422620593
sz399005,2014-07-23,4730.14,4693.43,4676.27,4748.61,9686245.0,14805551600.0,-0.007949626297811818
sz399005,2014-07-22,4676.52,4731.04,4671.32,4733.1,9023185.0,14407075500.0,0.010100923836344089
sz399005,2014-07-21,4680.8,4683.73,4646.46,4689.53,8090730.0,13558754100.0,0.0029765537503505524
sz399005,2014-07-18,4654.9,4669.83,4651.09,4698.71,7652567.0,12523940400.0,0.0004177485282397253
sz399005,2014-07-17,4703.61,4667.88,4647.46,4704.56,7224305.0,11442557900.0,-0.008150880533079441
sz399005,2014-07-16,4741.6,4706.24,4687.9,4758.17,9292532.0,14081627900.0,-0.008889216481167583
sz399005,2014-07-15,4751.79,4748.45,4719.86,4764.45,11239019.0,17230991600.0,-0.0008753085146897543
sz399005,2014-07-14,4716.2,4752.61,4685.41,4752.61,10718919.0,17512686900.0,0.008502845599188458
sz399005,2014-07-11,4687.71,4712.54,4681.94,4729.55,9433997.0,15804758200.0,0.0031867540026013774
sz399005,2014-07-10,4743.22,4697.57,4688.38,4763.97,10011156.0,17613837600.0,-0.010983759111025004
sz399005,2014-07-09,4833.17,4749.74,4749.74,4844.23,11148925.0,19543247600.0,-0.020059954982184824
sz399005,2014-07-08,4817.76,4846.97,4777.39,4847.29,9859165.0,16543727600.0,0.005047038649035995
sz399005,2014-07-07,4847.68,4822.63,4806.75,4866.51,9120164.0,15512274800.0,-0.004750652647219522
sz399005,2014-07-04,4869.58,4845.65,4838.46,4873.71,9302735.0,15869413300.0,-0.0031372791046925252
sz399005,2014-07-03,4839.57,4860.9,4827.51,4878.66,10764878.0,17402483300.0,0.0034059945504087974
sz399005,2014-07-02,4833.31,4844.4,4797.62,4852.68,11121385.0,17705259900.0,0.0028277241168019884
sz399005,2014-07-01,4797.6,4830.74,4784.65,4834.85,10872935.0,17109985100.0,0.007512430340040677
sz399005,2014-06-30,4745.51,4794.72,4733.04,4794.72,10387573.0,15174733400.0,0.011471750971449257
sz399005,2014-06-27,4736.62,4740.34,4722.82,4770.47,9614694.0,14090590400.0,0.001800575677012306
sz399005,2014-06-26,4666.61,4731.82,4666.61,4733.59,8410989.0,12851118700.000002,0.014789206624260753
sz399005,2014-06-25,4697.45,4662.86,4651.0,4697.45,6559896.000000001,10439564300.0,-0.007160666795841153
sz399005,2014-06-24,4672.05,4696.49,4663.73,4697.49,7118841.0,11130367200.0,0.005431245611330793
sz399005,2014-06-23,4637.84,4671.12,4637.84,4686.42,7587566.0,10836936900.0,0.008539221041677036
sz399005,2014-06-20,4582.82,4631.57,4577.18,4632.56,7426682.000000001,9890711500.0,0.010516279506127546
sz399005,2014-06-19,4705.54,4583.37,4560.24,4715.32,8736508.0,12463523300.0,-0.026155483833956272
sz399005,2014-06-18,4728.42,4706.47,4703.79,4736.04,8972489.0,13205439700.0,-0.004692661345920279
sz399005,2014-06-17,4774.53,4728.66,4727.11,4774.53,8753610.0,13237550000.0,-0.011131581864074813
sz399005,2014-06-16,4747.15,4781.89,4743.23,4787.49,9282925.0,14579873400.0,0.0076237275349737565
sz399005,2014-06-13,4690.01,4745.71,4685.35,4757.88,9915756.0,14627620500.0,0.01107650221998746
sz399005,2014-06-12,4698.2,4693.72,4680.58,4715.95,8338732.000000001,12191725200.0,-0.002730226045718931
sz399005,2014-06-11,4679.51,4706.57,4673.03,4712.86,8068342.999999999,11736931600.0,0.0032784858426113672
sz399005,2014-06-10,4622.62,4691.19,4599.52,4691.44,8881424.0,12855812500.0,0.01495214275823864
sz399005,2014-06-09,4639.0,4622.08,4619.36,4658.97,8650410.0,11827473799.999998,-0.006444456864270975
sz399005,2014-06-06,4646.08,4652.06,4628.97,4680.25,8077233.0,11237946500.0,0.0014573901737029438
sz399005,2014-06-05,4591.33,4645.29,4578.53,4646.37,6179818.0,9072845500.0,0.010792721005986161
sz399005,2014-06-04,4649.36,4595.69,4556.45,4649.36,6904792.999999999,9582288900.0,-0.012811121875355824
sz399005,2014-06-03,4654.15,4655.33,4652.5,4682.43,6718028.999999999,10164157800.0,0.0007588460380927309
sz399005,2014-05-30,4630.17,4651.8,4601.56,4673.6,8071607.000000001,11533418200.0,0.0035379902489538484
sz399005,2014-05-29,4696.55,4635.4,4632.59,4704.88,8375242.0,12928518200.0,-0.011342453365411287
sz399005,2014-05-28,4614.6,4688.58,4603.66,4691.67,9643008.0,13717336200.000002,0.016858063046943483
sz399005,2014-05-27,4617.96,4610.85,4600.65,4639.0,7093839.0,11027346800.0,-0.0033202124417178736
sz399005,2014-05-26,4615.67,4626.21,4598.93,4630.53,8839260.0,13920405900.0,0.009025416427653754
sz399005,2014-05-23,4543.83,4584.83,4526.99,4585.25,7165833.0,10115909600.0,0.01049766375738348
sz399005,2014-05-22,4546.52,4537.2,4534.3,4602.01,7390484.0,9893005300.0,-5.730078061294552e-05
sz399005,2014-05-21,4465.88,4537.46,4435.58,4537.5,5910724.0,7522924399.999999,0.012871110317424828
sz399005,2014-05-20,4491.98,4479.8,4467.76,4528.8,5427494.0,7458715600.000001,0.0032135619030557727
sz399005,2014-05-19,4492.23,4465.45,4432.71,4492.23,4612201.0,6171167300.0,-0.007629261875024995
sz399005,2014-05-16,4496.47,4499.78,4456.49,4514.27,6064447.0,7533508900.0,-0.0008504288781666647
sz399005,2014-05-15,4597.47,4503.61,4499.25,4598.51,6136175.0,8259771600.0,-0.021626447918386527
sz399005,2014-05-14,4597.37,4603.16,4582.97,4616.27,5622441.0,7310202200.0,0.0006543264893537071
sz399005,2014-05-13,4612.62,4600.15,4588.1,4632.46,7733633.0,10108722900.0,-0.00231412199999137
sz399005,2014-05-12,4524.22,4610.82,4511.04,4612.85,9064334.0,11863149500.0,0.025433340894837286
sz399005,2014-05-09,4542.36,4496.46,4455.83,4545.3,6412336.0,9144218400.0,-0.009862923203963647
sz399005,2014-05-08,4546.13,4541.25,4539.4,4619.15,6244415.0,8392066400.0,-0.0037010872903741054
sz399005,2014-05-07,4633.04,4558.12,4557.17,4633.04,6123526.0,8590981900.0,-0.018706095358244745
sz399005,2014-05-06,4596.66,4645.01,4591.91,4679.4,6839335.000000001,10792815800.0,0.010186661215222603
sz399005,2014-05-05,4545.27,4598.17,4515.17,4604.0,5407222.0,7828947600.0,0.010082881727138338
sz399005,2014-04-30,4512.77,4552.27,4507.34,4558.69,4872794.0,7046344900.0,0.005226780903590633
sz399005,2014-04-29,4459.28,4528.6,4459.28,4529.47,5681576.0,7635343300.0,0.011261296467083737
sz399005,2014-04-28,4569.99,4478.17,4474.16,4575.08,7650578.999999999,10298454700.0,-0.02312518269352426
sz399005,2014-04-25,4666.46,4584.18,4584.18,4675.74,6852134.0,9522446900.0,-0.018221302733195444
sz399005,2014-04-24,4720.29,4669.26,4662.49,4723.72,5948155.0,8743699500.0,-0.012457277249500742
sz399005,2014-04-23,4726.56,4728.16,4705.63,4759.7,5684879.0,8765919500.0,0.00036391025803772514
sz399005,2014-04-22,4751.62,4726.44,4654.29,4777.95,8040639.999999999,11285766100.000002,-0.005565035168076826
sz399005,2014-04-21,4791.49,4752.89,4747.73,4851.39,8351705.0,11886835400.0,-0.014747006133875473
sz399005,2014-04-18,4803.71,4824.03,4783.14,4832.94,6725005.0,9611540000.0,0.0013928906528941631
sz399005,2014-04-17,4811.96,4817.32,4810.53,4837.35,6968666.0,10413437600.0,0.0036271513424208646
sz399005,2014-04-16,4791.49,4799.91,4781.39,4821.2,6137616.0,8646098800.0,-0.0010010989193960373
sz399005,2014-04-15,4847.22,4804.72,4797.37,4854.1,7809524.000000001,10919278100.0,-0.010282945800306531
sz399005,2014-04-14,4825.02,4854.64,4822.39,4855.06,7882552.0,11460464400.0,0.0049953317558601995
sz399005,2014-04-11,4845.75,4830.51,4800.22,4845.75,8712684.0,12459070200.0,-0.006433844324826854
sz399005,2014-04-10,4849.33,4861.79,4840.28,4880.41,9379118.0,13796902600.0,0.0035938551476142333
sz399005,2014-04-09,4814.37,4844.38,4814.37,4860.32,7876510.000000001,11890033600.000002,0.0072565017423922296
sz399005,2014-04-08,4741.48,4809.48,4731.21,4812.48,8656741.0,12010215100.0,0.010174247643371936
sz399005,2014-04-04,4693.56,4761.04,4680.33,4761.42,6680756.0,9787958800.0,0.012623120622584638
sz399005,2014-04-03,4691.03,4701.69,4679.0,4738.35,7029266.0,10003776300.0,0.0037316858125489016
sz399005,2014-04-02,4679.75,4684.21,4670.14,4701.56,7274858.0,10906982700.0,0.0012868224676638729
sz399005,2014-04-01,4590.68,4678.19,4588.95,4678.69,6307592.0,9099320500.0,0.01810003003251337
sz399005,2014-03-31,4606.52,4595.02,4572.17,4638.73,6443031.0,8907653400.0,-0.0033186416561105103
sz399005,2014-03-28,4702.48,4610.32,4598.33,4719.15,8183107.000000001,11850883700.000002,-0.021877864150174786
sz399005,2014-03-27,4806.07,4713.44,4713.44,4806.07,8702605.0,12692125400.0,-0.020203175051916378
sz399005,2014-03-26,4789.16,4810.63,4781.54,4820.68,7651488.0,10996676200.000002,0.006490069273434429
sz399005,2014-03-25,4769.1,4779.61,4751.91,4809.72,9512238.0,12805487300.0,-0.0014081711533842078
sz399005,2014-03-24,4798.93,4786.35,4759.37,4806.13,9532161.0,13051765200.0,-0.003105434823358788
sz399005,2014-03-21,4680.57,4801.26,4630.07,4809.45,10644961.0,14399072900.0,0.019652899301721094
sz399005,2014-03-20,4841.22,4708.72,4708.72,4876.11,10151797.0,14540652400.0,-0.031047822866079544
sz399005,2014-03-19,4922.31,4859.6,4827.39,4922.31,10149194.0,15097199200.0,-0.014747564036542427
sz399005,2014-03-18,4923.31,4932.34,4920.76,4969.4,9088350.0,13868106700.0,0.0025386952854253853
sz399005,2014-03-17,4857.46,4919.85,4840.14,4920.29,8095108.0,12319889200.0,0.017601737421790276
sz399005,2014-03-14,4841.31,4834.75,4808.11,4871.6,7366375.999999999,11093742500.0,-0.005991089436644392
sz399005,2014-03-13,4794.02,4863.89,4794.02,4865.94,8690430.0,12224651000.0,0.014891956632418824
sz399005,2014-03-12,4802.25,4792.52,4729.73,4849.6,11752862.0,15191382100.0,-0.004422692212613266
sz399005,2014-03-11,4798.11,4813.81,4775.58,4865.52,9721564.0,13864520600.0,-0.0009235699194314329
sz399005,2014-03-10,4956.21,4818.26,4818.26,4956.21,11244556.0,16192639200.0,-0.03540462572395797
sz399005,2014-03-07,5016.9,4995.11,4972.64,5047.01,10178167.0,15101624500.0,-0.0052197430157807645
sz399005,2014-03-06,5032.45,5021.32,4953.41,5041.48,10638250.0,15411370900.0,-0.004579317344709621
sz399005,2014-03-05,5053.79,5044.42,5039.38,5088.28,10443668.0,15225433100.0,-0.0011029724811335573
sz399005,2014-03-04,5074.42,5049.99,5000.47,5074.48,10548263.0,16055222700.0,-0.009456278686595265
sz399005,2014-03-03,5041.11,5098.2,5033.08,5098.2,11416012.0,17710936000.0,0.013719875924600444
sz399005,2014-02-28,4937.48,5029.2,4902.59,5029.2,11552299.0,17516140000.0,0.017753826290557218
sz399005,2014-02-27,5081.57,4941.47,4936.93,5132.06,12421607.0,20900644700.0,-0.023268546941308643
sz399005,2014-02-26,5013.86,5059.19,4948.75,5059.19,11410515.0,18270730500.0,0.0024411169695275348
sz399005,2014-02-25,5279.41,5046.87,5012.19,5302.27,15902604.999999998,26163423800.0,-0.04157764902265759
sz399005,2014-02-24,5254.08,5265.81,5167.81,5265.81,11497802.0,18395934000.0,-0.002708276910897589
sz399005,2014-02-21,5289.2,5280.11,5241.49,5332.08,10453281.0,16668581700.0,-0.003773506587599118
sz399005,2014-02-20,5408.57,5300.11,5287.77,5425.52,14372131.0,22055746400.0,-0.020963868774937278
sz399005,2014-02-19,5388.36,5413.6,5351.05,5424.41,16483332.0,25013003000.0,0.005006841011912844
sz399005,2014-02-18,5426.04,5386.63,5361.85,5426.09,16600126.0,26457458100.0,-0.004799902450019378
sz399005,2014-02-17,5359.67,5412.61,5332.77,5412.61,15190397.0,25045874800.0,0.01543428749385578
sz399005,2014-02-14,5251.52,5330.34,5231.41,5330.34,11716978.0,19595215700.0,0.014470025559968791
sz399005,2014-02-13,5324.39,5254.31,5248.86,5351.82,13819785.999999998,22729313300.0,-0.01378628166433915
sz399005,2014-02-12,5266.92,5327.76,5238.07,5327.76,13893782.999999998,22021655600.0,0.01128637321337056
sz399005,2014-02-11,5308.85,5268.3,5215.93,5323.34,15726744.0,25858775299.999996,-0.004491626150069705
sz399005,2014-02-10,5149.03,5292.07,5149.03,5300.39,15295367.000000002,24861917000.0,0.03530191993927567
sz399005,2014-02-07,4995.43,5111.62,4980.0,5111.62,9860968.0,15506850600.0,0.016186235139755922
sz399005,2014-01-30,5082.76,5030.2,5017.61,5091.98,8752567.0,13893893600.000002,-0.011027684225634049
sz399005,2014-01-29,5050.27,5086.29,5034.86,5091.13,9974921.0,15940592700.0,0.007936602301912066
sz399005,2014-01-28,5092.22,5046.24,5003.15,5116.26,10341221.0,17143771700.0,-0.007222183967971363
sz399005,2014-01-27,5089.51,5082.95,5051.81,5133.83,12756012.0,19890032600.0,-0.0040110357368197125
sz399005,2014-01-24,5022.14,5103.42,5019.18,5121.49,13209843.0,20594857400.0,0.016524382227923295
sz399005,2014-01-23,4990.69,5020.46,4987.21,5042.04,11936670.0,18251685200.0,0.007058795210690638
sz399005,2014-01-22,4877.96,4985.27,4871.08,4985.27,12104116.0,17194814000.0,0.022852382798955295
sz399005,2014-01-21,4816.67,4873.89,4816.52,4880.79,8589317.0,12622829000.0,0.011820757948494576
sz399005,2014-01-20,4856.85,4816.95,4781.96,4884.43,8018094.0,12355292200.0,-0.010106593946318743
sz399005,2014-01-17,4917.78,4866.13,4865.99,4934.27,7913267.999999999,12366698899.999998,-0.013319626425944087
sz399005,2014-01-16,4962.6,4931.82,4930.48,4995.39,9164527.0,13557201299.999998,-0.006184370409329287
sz399005,2014-01-15,4903.62,4962.51,4903.08,4963.24,9135833.0,13844423600.000002,0.012346006417801814
sz399005,2014-01-14,4825.34,4901.99,4792.41,4902.68,8386009.0,13195515600.0,0.01511703275426135
sz399005,2014-01-13,4862.4,4828.99,4796.68,4888.13,7915434.0,12798443700.000002,-0.006444033405276772
sz399005,2014-01-10,4930.51,4860.31,4847.76,4947.95,8365048.0,13078292500.0,-0.017048867352531194
sz399005,2014-01-09,5005.56,4944.61,4944.18,5063.34,10467229.0,15980483799.999998,-0.014994382335832834
sz399005,2014-01-08,4992.56,5019.88,4969.12,5039.1,10526087.0,15566354700.0,0.006290468076576072
sz399005,2014-01-07,4928.31,4988.5,4920.14,4994.97,8754112.0,13010197200.0,0.007625107306973744
sz399005,2014-01-06,5057.95,4950.75,4944.39,5057.95,9794913.0,14126382200.0,-0.023256777472413726
sz399005,2014-01-03,5044.4,5068.63,5039.96,5084.21,11020943.0,16780358799.999998,0.0018302674048349399
sz399005,2014-01-02,4975.65,5059.37,4969.68,5071.17,8856671.0,15082070700.0,0.015966312305968566
sz399005,2013-12-31,4927.58,4979.86,4920.18,4985.69,7120675.0,10779728600.000002,0.006005902875277913
sz399005,2013-12-30,4967.05,4950.13,4936.87,4972.78,7772147.0,11183875400.0,0.0007277829104443967
sz399005,2013-12-27,4867.61,4946.53,4859.68,4963.01,7533792.999999999,10811520200.0,0.01638451628280646
sz399005,2013-12-26,4950.36,4866.79,4866.73,4956.31,7087349.000000001,10390552300.0,-0.01854499621880512
sz399005,2013-12-25,4907.64,4958.75,4888.08,4959.53,5875042.0,8982330800.0,0.010587348169886601
sz399005,2013-12-24,4876.72,4906.8,4866.42,4950.1,6304683.0,9684866300.0,0.006940311677864575
sz399005,2013-12-23,4869.62,4872.98,4794.74,4884.49,6572530.0,10090485800.0,-0.001260470616687881
sz399005,2013-12-20,4930.94,4879.13,4849.32,4940.54,7832203.0,11318849400.0,-0.008725985762116806
